,ITEM_ID,ALTURA,COMPOSICAO,COR,LARGURA,MARCA,PROFUNDIDADE,TEM_TAMPA,ITEM_PRICE,INTERESTED
128718,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,0.0
128746,218228122,24.0,1,1,20.0,1,20.0,1.0,136.913076923,0.0
128787,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,0.0
128823,257484236,78.25,1,1,52.75,1,28.75,0.0,161.49,0.0
128826,253715602,78.25,1,1,52.75,1,28.75,1.0,152.99,0.0
128854,218228122,24.0,1,1,20.0,1,20.0,1.0,139.99,1.0
128881,11418554,36.0,1,1,25.5,2,18.9,0.0,271.54,1.0
128919,248655628,39.0,1,1,17.7,4,39.0,0.0,363.37,0.0
128942,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,0.0
128955,218228122,24.0,1,1,20.0,1,20.0,1.0,143.49,0.0
128986,218228122,24.0,1,1,20.0,1,20.0,1.0,130.24,0.0
128994,218228122,24.0,1,1,20.0,1,20.0,1.0,140.942380952,0.0
128996,224278746,18.5,2,2,21.5,3,26.0,1.0,37.3227777778,0.0
129022,218228122,24.0,1,1,20.0,1,20.0,1.0,140.942380952,0.0
129034,218228122,24.0,1,1,20.0,1,20.0,1.0,127.204285714,0.0
129038,14526568,18.0,1,1,23.5,7,22.0,1.0,99.9,0.0
129046,224278746,18.5,2,2,21.5,3,26.0,1.0,37.6743661972,0.0
129058,218228122,24.0,1,1,20.0,1,20.0,1.0,147.99,0.0
129084,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
129089,218228122,24.0,1,1,20.0,1,20.0,1.0,133.323333333,0.0
129090,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
129101,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,0.0
129108,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
129111,218228122,24.0,1,1,20.0,1,20.0,1.0,147.99,0.0
129120,218228122,24.0,1,1,20.0,1,20.0,1.0,130.596060606,0.0
129175,248655628,39.0,1,1,17.7,4,39.0,0.0,363.37,0.0
129218,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,0.0
129258,218228122,24.0,1,1,20.0,1,20.0,1.0,136.913076923,0.0
129259,218228122,24.0,1,1,20.0,1,20.0,1.0,130.24,0.0
129264,218228122,24.0,1,1,20.0,1,20.0,1.0,126.74,0.0
129268,218228122,24.0,1,1,20.0,1,20.0,1.0,137.565757576,0.0
129283,218228122,24.0,1,1,20.0,1,20.0,1.0,151.418571429,0.0
129301,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
129310,11418554,36.0,1,1,25.5,2,18.9,0.0,276.408571429,0.0
129336,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,0.0
129338,218228122,24.0,1,1,20.0,1,20.0,1.0,126.74,0.0
129346,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
129349,218228122,24.0,1,1,20.0,1,20.0,1.0,159.99,1.0
129389,218228122,24.0,1,1,20.0,1,20.0,1.0,144.99,0.0
129396,248655628,39.0,1,1,17.7,4,39.0,0.0,363.37,0.0
129406,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
129414,218228122,24.0,1,1,20.0,1,20.0,1.0,139.99,0.0
129430,224278746,18.5,2,2,21.5,3,26.0,1.0,34.92,1.0
129437,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
129442,218228122,24.0,1,1,20.0,1,20.0,1.0,139.99,0.0
129444,257257036,16.5,2,5,24.0,6,34.5,0.0,141.4185714285,0.0
129474,218228122,24.0,1,1,20.0,1,20.0,1.0,142.847142857,0.0
129528,253715602,78.25,1,1,52.75,1,28.75,1.0,154.99,0.0
129540,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,1.0
129549,248655628,39.0,1,1,17.7,4,39.0,0.0,103.22469696969999,0.0
129557,224278746,18.5,2,2,21.5,3,26.0,1.0,36.4593939394,0.0
129559,11418554,36.0,1,1,25.5,2,18.9,0.0,268.20875,0.0
129592,218228122,24.0,1,1,20.0,1,20.0,1.0,136.913076923,0.0
129595,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,0.0
129601,218228122,24.0,1,1,20.0,1,20.0,1.0,144.99,0.0
129629,224278746,18.5,2,2,21.5,3,26.0,1.0,37.3227777778,0.0
129653,253715602,78.25,1,1,52.75,1,28.75,1.0,154.99,0.0
129689,218228122,24.0,1,1,20.0,1,20.0,1.0,134.434444444,0.0
129703,218228122,24.0,1,1,20.0,1,20.0,1.0,139.99,0.0
129756,218228122,24.0,1,1,20.0,1,20.0,1.0,140.79,0.0
129854,218228122,24.0,1,1,20.0,1,20.0,1.0,134.275714286,0.0
129905,224278746,18.5,2,2,21.5,3,26.0,1.0,138.88285714300002,0.0
129906,218228122,24.0,1,1,20.0,1,20.0,1.0,143.49,0.0
129946,224278746,18.5,2,2,21.5,3,26.0,1.0,38.43,0.0
129969,218228122,24.0,1,1,20.0,1,20.0,1.0,142.99,0.0
129991,258467592,16.5,2,3,24.0,6,34.5,0.0,121.57666666700001,0.0
129993,218228122,24.0,1,1,20.0,1,20.0,1.0,139.99,0.0
130004,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
130012,11418554,36.0,1,1,25.5,2,18.9,0.0,271.54,0.0
130035,224278746,18.5,2,2,21.5,3,26.0,1.0,34.9,0.0
130130,11418554,36.0,1,1,25.5,2,18.9,0.0,276.408571429,0.0
130137,218228122,24.0,1,1,20.0,1,20.0,1.0,148.74,0.0
130142,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,1.0
130169,224278746,18.5,2,2,21.5,3,26.0,1.0,40.42,0.0
130210,218228122,24.0,1,1,20.0,1,20.0,1.0,130.24,0.0
130293,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
130305,218228122,24.0,1,1,20.0,1,20.0,1.0,139.99,0.0
130324,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,0.0
130329,218228122,24.0,1,1,20.0,1,20.0,1.0,140.704285714,0.0
130350,218228122,24.0,1,1,20.0,1,20.0,1.0,142.99,0.0
130368,218228122,24.0,1,1,20.0,1,20.0,1.0,147.99,0.0
130370,258467592,16.5,2,3,24.0,6,34.5,0.0,94.5166666667,0.0
130376,248655628,39.0,1,1,17.7,4,39.0,0.0,363.37,0.0
130443,224278746,18.5,2,2,21.5,3,26.0,1.0,34.9,1.0
130463,14526568,18.0,1,1,23.5,7,22.0,1.0,87.445,0.0
130466,218228122,24.0,1,1,20.0,1,20.0,1.0,139.99,0.0
130474,248655628,39.0,1,1,17.7,4,39.0,0.0,363.37,0.0
130478,224278746,18.5,2,2,21.5,3,26.0,1.0,38.1442307692,0.0
130570,253715602,78.25,1,1,52.75,1,28.75,1.0,154.99,0.0
130642,218228122,24.0,1,1,20.0,1,20.0,1.0,136.913076923,0.0
130664,257484236,51.125,1,1,36.375,1,24.375,0.0,145.9515384615,0.0
130741,253715602,78.25,1,1,52.75,1,28.75,1.0,154.99,0.0
130754,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
130800,218228122,24.0,1,1,20.0,1,20.0,1.0,151.418571429,0.0
130818,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
130829,224278746,18.5,2,2,21.5,3,26.0,1.0,34.9,0.0
130834,218228122,24.0,1,1,20.0,1,20.0,1.0,131.516315789,0.0
130862,253715602,78.25,1,1,52.75,1,28.75,1.0,165.74,0.0
130891,253715602,78.25,1,1,52.75,1,28.75,1.0,169.81828282799998,0.0
130920,218228122,24.0,1,1,20.0,1,20.0,1.0,143.99,0.0
130972,218228122,24.0,1,1,20.0,1,20.0,1.0,140.704285714,0.0
130996,218228122,24.0,1,1,20.0,1,20.0,1.0,139.99,0.0
130999,253715602,78.25,1,1,52.75,1,28.75,1.0,154.99,0.0
131014,11418554,36.0,1,1,25.5,2,18.9,0.0,268.20875,0.0
131093,218228122,24.0,1,1,20.0,1,20.0,1.0,137.784871795,0.0
131096,253715602,78.25,1,1,52.75,1,28.75,1.0,154.99,0.0
131099,218228122,24.0,1,1,20.0,1,20.0,1.0,148.74,0.0
131151,248655628,39.0,1,1,17.7,4,39.0,0.0,425.9,0.0
131161,218228122,24.0,1,1,20.0,1,20.0,1.0,146.35363636399998,0.0
131184,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,0.0
131185,11418554,36.0,1,1,25.5,2,18.9,0.0,274.63818181799996,0.0
131217,218228122,24.0,1,1,20.0,1,20.0,1.0,140.704285714,0.0
131218,258467592,16.5,2,3,24.0,6,34.5,0.0,83.99,0.0
131229,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
131233,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,0.0
131234,224278746,18.5,2,2,21.5,3,26.0,1.0,37.6743661972,0.0
131245,218228122,24.0,1,1,20.0,1,20.0,1.0,140.942380952,0.0
131259,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
131295,293916,22.5,1,1,28.5,5,28.5,0.0,299.18,0.0
131327,218228122,24.0,1,1,20.0,1,20.0,1.0,139.99,0.0
131333,218228122,24.0,1,1,20.0,1,20.0,1.0,129.817586207,0.0
131408,218228122,24.0,1,1,20.0,1,20.0,1.0,131.516315789,0.0
131416,218228122,24.0,1,1,20.0,1,20.0,1.0,136.913076923,0.0
131451,253715602,78.25,1,1,52.75,1,28.75,1.0,168.49,0.0
131469,224278746,18.5,2,2,21.5,3,26.0,1.0,34.9,0.0
131471,218228122,24.0,1,1,20.0,1,20.0,1.0,129.694545455,0.0
131490,293916,22.5,1,1,28.5,5,28.5,0.0,137.34227272750002,0.0
131564,218228122,24.0,1,1,20.0,1,20.0,1.0,144.99,0.0
131667,253715602,78.25,1,1,52.75,1,28.75,1.0,158.451538462,0.0
131676,218228122,24.0,1,1,20.0,1,20.0,1.0,148.74,0.0
131701,253715602,78.25,1,1,52.75,1,28.75,1.0,169.83403669700002,0.0
131721,218228122,24.0,1,1,20.0,1,20.0,1.0,144.99,0.0
131723,218228122,24.0,1,1,20.0,1,20.0,1.0,139.99,0.0
131724,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
131742,218228122,24.0,1,1,20.0,1,20.0,1.0,153.323333333,0.0
131747,218228122,24.0,1,1,20.0,1,20.0,1.0,138.561428571,0.0
131755,218228122,24.0,1,1,20.0,1,20.0,1.0,143.49,0.0
131765,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,1.0
131785,224278746,18.5,2,2,21.5,3,26.0,1.0,38.58,0.0
131787,248655628,39.0,1,1,17.7,4,39.0,0.0,363.37,0.0
131804,218228122,24.0,1,1,20.0,1,20.0,1.0,133.74,0.0
131837,293916,22.5,1,1,28.5,5,28.5,0.0,131.865,0.0
131868,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
131884,218228122,24.0,1,1,20.0,1,20.0,1.0,137.784871795,0.0
131931,224278746,18.5,2,2,21.5,3,26.0,1.0,34.9,0.0
131992,14526568,18.0,1,1,23.5,7,22.0,1.0,87.445,0.0
132020,218228122,24.0,1,1,20.0,1,20.0,1.0,139.99,0.0
132027,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,1.0
132040,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,1.0
132057,218228122,24.0,1,1,20.0,1,20.0,1.0,140.79,0.0
132065,218228122,24.0,1,1,20.0,1,20.0,1.0,151.418571429,0.0
132091,218228122,24.0,1,1,20.0,1,20.0,1.0,127.204285714,0.0
132097,218228122,24.0,1,1,20.0,1,20.0,1.0,144.99,0.0
132123,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
132183,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
132199,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,1.0
132206,248655628,39.0,1,1,17.7,4,39.0,0.0,363.37,0.0
132228,224278746,18.5,2,2,21.5,3,26.0,1.0,34.9,0.0
132304,253715602,78.25,1,1,52.75,1,28.75,1.0,163.19,0.0
132310,253715602,78.25,1,1,52.75,1,28.75,1.0,169.803186813,0.0
132339,218228122,24.0,1,1,20.0,1,20.0,1.0,130.596060606,0.0
132365,293916,22.5,1,1,28.5,5,28.5,0.0,137.29303030300002,0.0
132402,218228122,24.0,1,1,20.0,1,20.0,1.0,143.99,0.0
132434,218228122,24.0,1,1,20.0,1,20.0,1.0,142.99,0.0
132507,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
132542,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,1.0
132571,218228122,24.0,1,1,20.0,1,20.0,1.0,150.99,0.0
132587,218228122,24.0,1,1,20.0,1,20.0,1.0,137.784871795,0.0
132617,218228122,24.0,1,1,20.0,1,20.0,1.0,139.99,1.0
132626,218228122,24.0,1,1,20.0,1,20.0,1.0,137.565757576,0.0
132663,218228122,24.0,1,1,20.0,1,20.0,1.0,142.99,0.0
132666,248655628,39.0,1,1,17.7,4,39.0,0.0,363.37,0.0
132677,224278746,18.5,2,2,21.5,3,26.0,1.0,38.43,0.0
132681,218228122,24.0,1,1,20.0,1,20.0,1.0,140.942380952,0.0
132688,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
132694,253715602,78.25,1,1,52.75,1,28.75,1.0,154.99,0.0
132696,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,1.0
132723,218228122,24.0,1,1,20.0,1,20.0,1.0,144.434444444,0.0
132750,218228122,24.0,1,1,20.0,1,20.0,1.0,137.784871795,0.0
132762,218228122,24.0,1,1,20.0,1,20.0,1.0,140.942380952,0.0
132787,218228122,24.0,1,1,20.0,1,20.0,1.0,141.042631579,0.0
132795,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
132810,218228122,24.0,1,1,20.0,1,20.0,1.0,129.817586207,0.0
132814,293916,22.5,1,1,28.5,5,28.5,0.0,118.2737931035,0.0
132816,258467592,16.5,2,3,24.0,6,34.5,0.0,106.73,0.0
132837,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
132842,218228122,24.0,1,1,20.0,1,20.0,1.0,140.704285714,0.0
132857,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
132948,218228122,24.0,1,1,20.0,1,20.0,1.0,139.99,0.0
132951,218228122,24.0,1,1,20.0,1,20.0,1.0,153.323333333,0.0
132979,218228122,24.0,1,1,20.0,1,20.0,1.0,150.99,0.0
132995,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,1.0
132997,218228122,24.0,1,1,20.0,1,20.0,1.0,152.34135135100001,0.0
133025,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
133037,218228122,24.0,1,1,20.0,1,20.0,1.0,130.596060606,0.0
133038,218228122,24.0,1,1,20.0,1,20.0,1.0,159.99,1.0
133053,218228122,24.0,1,1,20.0,1,20.0,1.0,139.99,1.0
133074,11418554,36.0,1,1,25.5,2,18.9,0.0,305.882,0.0
133091,218228122,24.0,1,1,20.0,1,20.0,1.0,140.79,0.0
133139,218228122,24.0,1,1,20.0,1,20.0,1.0,152.34135135100001,0.0
133149,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
133171,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
133214,224278746,18.5,2,2,21.5,3,26.0,1.0,34.9,0.0
133233,218228122,24.0,1,1,20.0,1,20.0,1.0,139.99,0.0
133256,218228122,24.0,1,1,20.0,1,20.0,1.0,137.784871795,0.0
133279,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
133291,218228122,24.0,1,1,20.0,1,20.0,1.0,137.784871795,0.0
133301,218228122,24.0,1,1,20.0,1,20.0,1.0,139.99,1.0
133341,218228122,24.0,1,1,20.0,1,20.0,1.0,130.596060606,0.0
133397,218228122,24.0,1,1,20.0,1,20.0,1.0,150.99,0.0
133430,248655628,39.0,1,1,17.7,4,39.0,0.0,363.37,1.0
133507,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,0.0
133550,248655628,39.0,1,1,17.7,4,39.0,0.0,363.37,1.0
133581,218228122,24.0,1,1,20.0,1,20.0,1.0,130.24,0.0
133666,293916,22.5,1,1,28.5,5,28.5,0.0,324.03,0.0
133678,218228122,24.0,1,1,20.0,1,20.0,1.0,140.79,0.0
133704,218228122,24.0,1,1,20.0,1,20.0,1.0,139.99,0.0
133724,218228122,24.0,1,1,20.0,1,20.0,1.0,142.847142857,0.0
133725,218228122,24.0,1,1,20.0,1,20.0,1.0,144.99,0.0
133729,218228122,24.0,1,1,20.0,1,20.0,1.0,143.99,0.0
133753,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
133788,218228122,24.0,1,1,20.0,1,20.0,1.0,139.99,0.0
133789,218228122,24.0,1,1,20.0,1,20.0,1.0,132.717272727,0.0
133807,218228122,24.0,1,1,20.0,1,20.0,1.0,136.913076923,0.0
133808,218228122,24.0,1,1,20.0,1,20.0,1.0,120.24,0.0
133857,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
133884,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
133898,224278746,18.5,2,2,21.5,3,26.0,1.0,40.42,0.0
133899,224278746,18.5,2,2,21.5,3,26.0,1.0,34.9,0.0
133964,218228122,24.0,1,1,20.0,1,20.0,1.0,150.99,0.0
133978,218228122,24.0,1,1,20.0,1,20.0,1.0,143.99,0.0
134032,218228122,24.0,1,1,20.0,1,20.0,1.0,143.99,0.0
134043,218228122,24.0,1,1,20.0,1,20.0,1.0,159.99,1.0
134058,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,1.0
134061,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,1.0
134083,218228122,24.0,1,1,20.0,1,20.0,1.0,139.99,0.0
134137,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,1.0
134140,253715602,78.25,1,1,52.75,1,28.75,1.0,158.451538462,0.0
134146,218228122,24.0,1,1,20.0,1,20.0,1.0,151.418571429,0.0
134171,224278746,18.5,2,2,21.5,3,26.0,1.0,37.6743661972,0.0
134182,218228122,24.0,1,1,20.0,1,20.0,1.0,139.99,0.0
134183,218228122,24.0,1,1,20.0,1,20.0,1.0,138.561428571,0.0
134194,11418554,36.0,1,1,25.5,2,18.9,0.0,271.54,0.0
134198,218228122,24.0,1,1,20.0,1,20.0,1.0,142.99,0.0
134205,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,0.0
134211,293916,22.5,1,1,28.5,5,28.5,0.0,156.99,0.0
134244,218228122,24.0,1,1,20.0,1,20.0,1.0,143.99,0.0
134253,218228122,24.0,1,1,20.0,1,20.0,1.0,126.74,0.0
134279,218228122,24.0,1,1,20.0,1,20.0,1.0,142.847142857,0.0
134309,218228122,24.0,1,1,20.0,1,20.0,1.0,134.275714286,0.0
134330,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,0.0
134349,218228122,24.0,1,1,20.0,1,20.0,1.0,140.415531915,0.0
134361,257257036,16.5,2,5,24.0,6,34.5,0.0,139.0,0.0
134423,218228122,24.0,1,1,20.0,1,20.0,1.0,147.99,0.0
134473,218228122,24.0,1,1,20.0,1,20.0,1.0,143.49,0.0
134596,218228122,24.0,1,1,20.0,1,20.0,1.0,143.99,0.0
134597,218228122,24.0,1,1,20.0,1,20.0,1.0,140.79,0.0
134661,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
134702,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,0.0
134734,11418554,36.0,1,1,25.5,2,18.9,0.0,271.54,1.0
134797,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,1.0
134800,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,1.0
134869,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
134888,218228122,24.0,1,1,20.0,1,20.0,1.0,143.49,0.0
134911,218228122,24.0,1,1,20.0,1,20.0,1.0,132.717272727,0.0
134924,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,0.0
134942,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,0.0
134947,224278746,18.5,2,2,21.5,3,26.0,1.0,34.92,0.0
134956,248655628,39.0,1,1,17.7,4,39.0,0.0,363.37,0.0
134959,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
134975,218228122,24.0,1,1,20.0,1,20.0,1.0,120.24,0.0
134976,218228122,24.0,1,1,20.0,1,20.0,1.0,151.418571429,0.0
134979,248655628,39.0,1,1,17.7,4,39.0,0.0,363.37,0.0
134994,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
135003,218228122,24.0,1,1,20.0,1,20.0,1.0,139.99,0.0
135041,218228122,24.0,1,1,20.0,1,20.0,1.0,137.784871795,0.0
135095,218228122,24.0,1,1,20.0,1,20.0,1.0,146.35363636399998,0.0
135096,218228122,24.0,1,1,20.0,1,20.0,1.0,140.415531915,0.0
135108,218228122,24.0,1,1,20.0,1,20.0,1.0,134.275714286,0.0
135127,218228122,24.0,1,1,20.0,1,20.0,1.0,126.74,0.0
135131,248655628,39.0,1,1,17.7,4,39.0,0.0,135.365,0.0
135136,218228122,24.0,1,1,20.0,1,20.0,1.0,143.99,0.0
135142,253715602,78.25,1,1,52.75,1,28.75,1.0,152.99,1.0
135147,253715602,78.25,1,1,52.75,1,28.75,1.0,163.19,0.0
135162,218228122,24.0,1,1,20.0,1,20.0,1.0,120.24,0.0
135164,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
135169,218228122,24.0,1,1,20.0,1,20.0,1.0,136.913076923,0.0
135170,218228122,24.0,1,1,20.0,1,20.0,1.0,143.49,0.0
135230,11418554,36.0,1,1,25.5,2,18.9,0.0,266.11,0.0
135276,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,0.0
135312,218228122,24.0,1,1,20.0,1,20.0,1.0,143.99,0.0
135320,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,0.0
135361,218228122,24.0,1,1,20.0,1,20.0,1.0,152.34135135100001,0.0
135398,253715602,78.25,1,1,52.75,1,28.75,1.0,169.875135135,0.0
135442,218228122,24.0,1,1,20.0,1,20.0,1.0,142.847142857,0.0
135455,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,1.0
135474,218228122,24.0,1,1,20.0,1,20.0,1.0,140.99,0.0
135495,14526568,18.0,1,1,23.5,7,22.0,1.0,99.9,0.0
135515,218228122,24.0,1,1,20.0,1,20.0,1.0,143.99,0.0
135547,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,0.0
135552,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,1.0
135560,258463516,16.5,2,4,24.0,6,34.5,0.0,155.347142857,0.0
135568,218228122,24.0,1,1,20.0,1,20.0,1.0,140.704285714,0.0
135572,218228122,24.0,1,1,20.0,1,20.0,1.0,137.784871795,0.0
135616,218228122,24.0,1,1,20.0,1,20.0,1.0,151.418571429,0.0
135637,218228122,24.0,1,1,20.0,1,20.0,1.0,144.99,0.0
135648,218228122,24.0,1,1,20.0,1,20.0,1.0,143.49,0.0
135652,218228122,24.0,1,1,20.0,1,20.0,1.0,130.596060606,0.0
135663,218228122,24.0,1,1,20.0,1,20.0,1.0,129.694545455,0.0
135666,253715602,78.25,1,1,52.75,1,28.75,1.0,169.84087719299998,0.0
135672,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
135693,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,0.0
135697,218228122,24.0,1,1,20.0,1,20.0,1.0,131.516315789,0.0
135727,218228122,24.0,1,1,20.0,1,20.0,1.0,126.74,0.0
135736,218228122,24.0,1,1,20.0,1,20.0,1.0,134.573333333,0.0
135739,257257036,16.5,2,5,24.0,6,34.5,0.0,139.0,0.0
135770,218228122,24.0,1,1,20.0,1,20.0,1.0,144.99,0.0
135772,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
135800,253715602,78.25,1,1,52.75,1,28.75,1.0,169.832592593,0.0
135812,218228122,24.0,1,1,20.0,1,20.0,1.0,152.34135135100001,0.0
135827,218228122,24.0,1,1,20.0,1,20.0,1.0,143.99,0.0
135829,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,1.0
135835,253715602,78.25,1,1,52.75,1,28.75,1.0,154.99,0.0
135839,218228122,24.0,1,1,20.0,1,20.0,1.0,137.784871795,0.0
135862,224278746,18.5,2,2,21.5,3,26.0,1.0,38.025,0.0
135872,224278746,18.5,2,2,21.5,3,26.0,1.0,34.9,0.0
135886,218228122,24.0,1,1,20.0,1,20.0,1.0,148.74,0.0
135905,224278746,18.5,2,2,21.5,3,26.0,1.0,35.2390909091,0.0
135909,224278746,18.5,2,2,21.5,3,26.0,1.0,46.82,0.0
135932,224278746,18.5,2,2,21.5,3,26.0,1.0,35.0955,0.0
135938,218228122,24.0,1,1,20.0,1,20.0,1.0,139.99,0.0
135950,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,1.0
136009,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
136019,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,0.0
136044,218228122,24.0,1,1,20.0,1,20.0,1.0,126.065471698,0.0
136075,218228122,24.0,1,1,20.0,1,20.0,1.0,159.99,1.0
136086,224278746,18.5,2,2,21.5,3,26.0,1.0,38.9,1.0
136106,218228122,24.0,1,1,20.0,1,20.0,1.0,138.561428571,0.0
136149,218228122,24.0,1,1,20.0,1,20.0,1.0,137.565757576,0.0
136152,218228122,24.0,1,1,20.0,1,20.0,1.0,159.107647059,0.0
136160,218228122,24.0,1,1,20.0,1,20.0,1.0,134.434444444,0.0
136170,218228122,24.0,1,1,20.0,1,20.0,1.0,130.596060606,0.0
136185,224278746,18.5,2,2,21.5,3,26.0,1.0,150.29303030300002,0.0
136218,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,0.0
136290,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,1.0
136300,218228122,24.0,1,1,20.0,1,20.0,1.0,133.74,0.0
136318,218228122,24.0,1,1,20.0,1,20.0,1.0,137.784871795,0.0
136324,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,0.0
136329,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
136331,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,0.0
136349,218228122,24.0,1,1,20.0,1,20.0,1.0,139.99,0.0
136353,218228122,24.0,1,1,20.0,1,20.0,1.0,133.74,0.0
136356,218228122,24.0,1,1,20.0,1,20.0,1.0,139.99,0.0
136367,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
136388,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,0.0
136392,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
136450,218228122,24.0,1,1,20.0,1,20.0,1.0,134.434444444,0.0
136465,224278746,18.5,2,2,21.5,3,26.0,1.0,40.42,0.0
136470,218228122,24.0,1,1,20.0,1,20.0,1.0,139.99,1.0
136476,218228122,24.0,1,1,20.0,1,20.0,1.0,142.99,0.0
136481,224278746,18.5,2,2,21.5,3,26.0,1.0,40.9661764706,0.0
136516,257257036,16.5,2,5,24.0,6,34.5,0.0,139.0,0.0
136518,218228122,24.0,1,1,20.0,1,20.0,1.0,139.99,0.0
136521,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
136569,11418554,36.0,1,1,25.5,2,18.9,0.0,266.11,0.0
136588,253715602,78.25,1,1,52.75,1,28.75,1.0,154.99,0.0
136641,258463516,16.5,2,4,24.0,6,34.5,0.0,87.99,0.0
136658,11418554,36.0,1,1,25.5,2,18.9,0.0,307.173333333,0.0
136660,218228122,24.0,1,1,20.0,1,20.0,1.0,127.204285714,0.0
