,ITEM_ID,ALTURA,COR,LARGURA,MARCA,PROFUNDIDADE,TEM_FERRO_FUNDIDO,SESSION_ID,ITEM_PRICE,INTERESTED
175973,256638176,10.0,1,24.5,1,39.0,1,425.569456152,49.99,0.0
176001,256638176,10.0,1,24.5,1,39.0,1,616.47942104,49.99,0.0
176414,257104276,4.7,2,19.5,2,33.0,2,346.402412411,49.99,0.0
176535,256638176,10.0,1,24.5,1,39.0,1,764.198636705,49.99,0.0
176657,256638176,10.0,1,24.5,1,39.0,1,496.34289932,49.99,0.0
176739,256638176,10.0,1,24.5,1,39.0,1,60.6092207141,49.99,0.0
176825,256638176,10.0,1,24.5,1,39.0,1,159.238897133,59.0,0.0
176848,256638176,10.0,1,24.5,1,39.0,1,250.312993031,49.99,0.0
177343,256638176,10.0,1,24.5,1,39.0,1,912.6353149419999,49.99,0.0
177430,256638176,10.0,1,24.5,1,39.0,1,531.4517143019999,49.99,0.0
177675,256638176,10.0,1,24.5,1,39.0,1,579.432135162,49.99,0.0
177713,256638176,10.0,1,24.5,1,39.0,1,645.605461022,49.99,0.0
177792,256638176,10.0,1,24.5,1,39.0,1,611.689015316,49.99,0.0
178216,256638176,10.0,1,24.5,1,39.0,1,879.141337864,47.99,0.0
178272,256638176,10.0,1,24.5,1,39.0,1,255.178590963,49.99,0.0
178336,256638176,10.0,1,24.5,1,39.0,1,192.700491763,49.99,0.0
178412,256638176,10.0,1,24.5,1,39.0,1,639.912765972,49.99,0.0
178520,256638176,10.0,1,24.5,1,39.0,1,402.82405765699997,49.99,0.0
178883,257104276,4.7,2,19.5,2,33.0,2,938.668532441,97.49,0.0
178927,256638176,10.0,1,24.5,1,39.0,1,619.10462852,49.99,0.0
179117,256638176,10.0,1,24.5,1,39.0,1,307.869986102,49.99,0.0
179156,256638176,10.0,1,24.5,1,39.0,1,472.06607981,49.99,0.0
179299,256638176,10.0,1,24.5,1,39.0,1,626.75502292,49.99,0.0
179361,258468262,13.0,7,24.7,1,40.0,1,854.343420181,49.99,0.0
179494,256638176,10.0,1,24.5,1,39.0,1,185.319606395,49.99,1.0
179715,256638176,10.0,1,24.5,1,39.0,1,569.2626365909999,49.99,0.0
179779,256638176,10.0,1,24.5,1,39.0,1,655.468821133,49.99,0.0
179790,256638176,10.0,1,24.5,1,39.0,1,599.998354804,49.99,0.0
179897,256638176,10.0,1,24.5,1,39.0,1,619.2991513119999,49.99,0.0
179981,257168168,3.0,1,22.0,1,42.5,1,750.5888601180002,119.9,1.0
180038,257104276,4.7,2,19.5,2,33.0,2,256.927023375,119.9,0.0
180058,256638176,10.0,1,24.5,1,39.0,1,864.03885831,119.9,0.0
