,ITEM_ID,ALTURA,COMPOSICAO,LARGURA,MARCA,PROFUNDIDADE,TEM_FERRO_FUNDIDO,TEM_TAMPA,SESSION_ID,ITEM_PRICE,INTERESTED
28479,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,457.82400067599997,27.7348076923,0.0
28486,256745782,23.0,INOX,20.0,VEC,21.0,NAO,0.0,126.41040313200001,34.99,1.0
28500,248586318,46.5,INOX,23.5,EURO,65.0,NAO,0.0,292.519002081,74.20470588239999,0.0
28502,10203506,20.5,INOX,22.5,SUN GUIDER,20.5,NAO,0.0,753.307212013,65.9,0.0
28503,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,72.3844114341,29.410625,0.0
28513,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,589.3078642830001,26.99,0.0
28518,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,364.072843939,43.5261971831,0.0
28542,216713422,13.1,INOX,16.7,BRINOX,16.7,NAO,0.0,287.788557748,39.25809859155,0.0
28543,256719146,23.0,INOX,20.0,VEC,21.0,NAO,1.0,513.366895766,34.99,0.0
28549,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,276.604109214,32.9,0.0
28556,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,992.931714047,28.9761538462,0.0
28558,223399868,25.0,INOX,28.0,MIMO STYLE,28.0,NAO,0.0,706.6187561319999,29.3584257603,0.0
28582,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,948.73044881,29.7406976744,0.0
28610,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,943.910147121,26.99,1.0
28616,241440620,69.5,INOX,23.5,EURO HOME,49.5,NAO,0.0,927.346518833,69.9,0.0
28625,10697140,42.75,INOX,21.0,TRAMONTINA,34.0,NAO,0.0,612.773313064,198.533333333,0.0
28626,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,346.94919928300004,26.99,0.0
28628,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,154.480898687,32.7461538462,0.0
28634,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,381.854676899,193.247931034,0.0
28642,241440620,69.5,INOX,23.5,EURO HOME,49.5,NAO,0.0,955.108733469,69.9,0.0
28646,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,110.67988343399999,225.9,0.0
28666,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,117.93630305100001,26.27,0.0
28669,256076118,21.0,INOX,19.3,HERCULES,19.3,NAO,0.0,206.81689511,54.9,0.0
28683,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,555.207963338,31.9,0.0
28688,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,845.4526304489999,27.7072222222,0.0
28696,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,22.9528507208,31.890797545999998,0.0
28704,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,540.700319552,27.1798529412,0.0
28710,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,592.3884116080001,32.9,0.0
28724,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,923.668899666,31.99375,0.0
28733,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,538.9837675,26.99,0.0
28736,10697140,16.0,INOX,18.5,TRAMONTINA,18.5,NAO,0.0,931.901474976,178.62,0.0
28754,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,846.0223403739999,31.62953125,0.0
28760,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,496.88814286,26.99,0.0
28765,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,345.0365453,32.9,1.0
28774,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,573.0921213290001,27.537696969699997,0.0
28780,10203506,20.5,INOX,22.5,SUN GUIDER,20.5,NAO,0.0,635.746671285,60.5666666667,0.0
28782,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,283.140119171,31.62953125,0.0
28783,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,229.584296427,49.9,0.0
28784,256639794,21.0,INOX,19.0,HERCULES,20.0,NAO,0.0,606.7771852230001,59.400000000000006,0.0
28795,241441078,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,479.222214506,68.9,1.0
28825,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,251.20065266400002,31.890797545999998,0.0
28826,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,544.01159451,29.7406976744,0.0
28841,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,542.881967404,26.99,0.0
28844,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,96.81385636700001,26.99,1.0
28857,248586104,41.5,INOX,20.5,EURO,57.5,NAO,0.0,858.849042085,119.9,0.0
28863,256745782,23.0,INOX,20.0,VEC,21.0,NAO,0.0,786.14441432,34.99,0.0
28873,256076118,21.0,INOX,19.3,HERCULES,19.3,NAO,0.0,769.470527165,59.955,0.0
28891,248586158,46.5,INOX,23.5,EURO,64.0,NAO,0.0,859.2884608410001,91.9,0.0
28893,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,877.946393411,26.99,1.0
28894,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,444.948894747,179.0,0.0
28922,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,116.937778228,29.7406976744,0.0
28934,248586190,46.5,INOX,23.5,EURO,64.0,NAO,0.0,364.55546328300005,90.5359375,0.0
28936,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,898.950781065,39.99,0.0
28942,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,127.00538708399999,39.1328571429,0.0
28947,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,792.6586075560001,32.9,0.0
28973,239175062,19.5,INOX,19.0,HERCULES,21.0,NAO,0.0,408.465978716,71.44,0.0
28986,243496762,53.0,INOX,22.0,BRINOX,40.5,NAO,0.0,235.241566777,53.2461904762,0.0
29007,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,453.32092475,35.0523809524,0.0
29034,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,179.44685254400002,39.99,1.0
29035,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,723.844966497,26.99,0.0
29036,248586104,41.5,INOX,20.5,EURO,57.5,NAO,0.0,497.795404201,87.2454545455,0.0
29045,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,340.410976952,225.9,0.0
29062,256076118,21.0,INOX,19.3,HERCULES,19.3,NAO,0.0,181.972070485,51.1732394366,0.0
29064,256745782,23.0,INOX,20.0,VEC,21.0,NAO,0.0,92.69344605139999,34.99,0.0
29066,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,606.708993234,43.5261971831,0.0
29076,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,75.0942984697,30.9037037037,0.0
29078,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,234.28017764700002,166.5925,0.0
29096,241441078,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,632.859641347,68.9,0.0
29104,248586190,46.5,INOX,23.5,EURO,64.0,NAO,0.0,908.453735492,90.5359375,0.0
29116,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,410.833794694,65.57782608699999,0.0
29122,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,865.484757488,27.7348076923,0.0
29139,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,172.892981868,26.99,0.0
29173,10697140,31.25,INOX,21.0,TRAMONTINA,41.25,NAO,0.0,9.48616135848,178.59290322599998,0.0
29183,248586190,46.5,INOX,23.5,EURO,64.0,NAO,0.0,263.15361700200003,79.99,0.0
29203,241441024,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,109.207764399,75.9,0.0
29260,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,468.24895792,44.63070175439999,0.0
29269,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,784.039029329,39.8792592593,0.0
29283,256719146,23.0,INOX,20.0,VEC,21.0,NAO,1.0,174.42922032299998,34.437368421100004,0.0
29295,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,38.4861910464,32.9,0.0
29299,223399868,25.0,INOX,28.0,MIMO STYLE,28.0,NAO,0.0,756.778123619,88.74875,0.0
29303,10697140,23.0,INOX,23.65,TRAMONTINA,23.65,NAO,0.0,413.23931864199994,71.324375,0.0
29314,256076118,21.0,INOX,19.3,HERCULES,19.3,NAO,0.0,914.1063787869999,53.9,0.0
29316,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,766.72479303,26.99,1.0
29318,248586104,41.5,INOX,20.5,EURO,57.5,NAO,0.0,277.010817404,79.9,0.0
29323,239175062,19.5,INOX,19.0,HERCULES,21.0,NAO,0.0,126.894954625,72.5767256637,0.0
29339,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,777.9184847,26.99,0.0
29348,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,994.347590279,26.99,1.0
29352,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,405.50479431,31.9,0.0
29371,248586158,46.5,INOX,23.5,EURO,64.0,NAO,0.0,441.761471616,91.9,0.0
29377,241441024,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,740.06722082,79.175,0.0
29407,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,121.08128780700001,28.3489473684,0.0
29408,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,665.532204211,32.9,1.0
29424,10697140,52.75,INOX,31.75,TRAMONTINA,41.5,NAO,0.0,387.11699622699996,178.9,0.0
29441,241441024,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,541.67778349,76.9,0.0
29444,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,163.02819227700002,32.9,0.0
29476,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,743.668336467,26.99,0.0
29487,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,725.6604712569999,26.9434482759,0.0
29490,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,273.88923786099997,26.99,1.0
29493,10203506,20.5,INOX,22.5,SUN GUIDER,20.5,NAO,0.0,673.291662471,63.4625,0.0
29495,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,685.7418129280001,43.5261971831,0.0
29499,241441078,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,351.42170380199997,71.9,1.0
29512,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,329.845983533,26.99,1.0
29525,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,743.3637503760001,28.3489473684,0.0
29526,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,424.59545615400003,26.99,1.0
29527,256719146,23.0,INOX,20.0,VEC,21.0,NAO,1.0,683.408495842,34.8441666667,0.0
29539,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,955.42932208,30.9037037037,0.0
29549,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,17.9193924106,27.3588571429,0.0
29582,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,210.11461768900003,41.7068914956,0.0
29605,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,809.31376188,49.9,1.0
29606,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,829.602179602,28.1291176471,0.0
29607,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,409.703594081,27.3934375,0.0
29611,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,573.819833204,39.99,0.0
29622,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,594.471813178,26.99,0.0
29630,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,615.123793152,26.99,0.0
29636,241441078,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,87.4625542773,68.9,0.0
29640,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,201.007508608,30.9037037037,0.0
29651,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,829.260131221,27.3934375,0.0
29652,10697140,31.25,INOX,21.0,TRAMONTINA,41.25,NAO,0.0,740.1295832389999,164.28,0.0
29682,241441110,46.5,INOX,23.5,EURO HOME,64.0,NAO,0.0,452.56784952,97.4925,0.0
29692,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,38.3762627716,27.7348076923,0.0
29694,256719146,23.0,INOX,20.0,VEC,21.0,NAO,1.0,588.896933919,34.99,0.0
29713,239175062,19.5,INOX,19.0,HERCULES,21.0,NAO,0.0,926.732061273,71.6155737705,0.0
29719,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,666.1205562580001,32.7461538462,0.0
29722,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,489.02873780199997,39.99,0.0
29732,241441110,46.5,INOX,23.5,EURO HOME,64.0,NAO,0.0,269.31020994700003,98.4057142857,0.0
29733,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,8.005200580730001,32.9,0.0
29764,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,557.232794661,39.99,0.0
29794,241441110,46.5,INOX,23.5,EURO HOME,64.0,NAO,0.0,409.609187969,98.4057142857,0.0
29801,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,88.116235602,34.1570833333,0.0
29805,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,669.554947468,32.0280487805,0.0
29818,256719146,23.0,INOX,20.0,VEC,21.0,NAO,1.0,637.926271241,34.99,0.0
29819,241440620,69.5,INOX,23.5,EURO HOME,49.5,NAO,0.0,685.404951481,73.3666666667,0.0
29834,255995418,8.0,ALUMINIO,16.0,DONA CHEFA,20.0,NAO,1.0,377.718924893,54.96,0.0
29837,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,614.505799651,30.9037037037,0.0
29841,256719146,23.0,INOX,20.0,VEC,21.0,NAO,1.0,386.91080912300004,34.99,0.0
29875,241441078,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,444.374163135,68.9,0.0
29895,241441078,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,508.784525183,68.9,0.0
29901,10697140,33.5,INOX,23.0,TRAMONTINA,42.75,NAO,0.0,808.0290010289999,178.243,0.0
29914,10203506,20.5,INOX,22.5,SUN GUIDER,20.5,NAO,0.0,294.638389031,65.9,0.0
29917,256076118,21.0,INOX,19.3,HERCULES,19.3,NAO,0.0,153.76048981,51.8448275862,0.0
29921,248586158,46.5,INOX,23.5,EURO,64.0,NAO,0.0,283.67144968900004,94.03222222219999,0.0
29927,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,968.380714458,49.9,0.0
29933,256745782,23.0,INOX,20.0,VEC,21.0,NAO,0.0,620.732817871,34.6011111111,0.0
29945,241441110,46.5,INOX,23.5,EURO HOME,64.0,NAO,0.0,756.7248762539999,99.1369230769,0.0
29957,256719146,23.0,INOX,20.0,VEC,21.0,NAO,1.0,366.096803767,34.64,0.0
29965,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,4.728324530369999,30.9037037037,0.0
29982,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,727.7770259839999,49.9,0.0
29985,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,395.959532335,37.0,0.0
29992,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,995.4456651360001,28.3489473684,0.0
29996,239175062,19.5,INOX,19.0,HERCULES,21.0,NAO,0.0,6.507466086569999,71.44,1.0
30008,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,105.316960992,27.8140425532,0.0
30013,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,31.366654226399998,32.9,1.0
30027,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,288.81325516,32.154,0.0
30034,256076118,21.0,INOX,19.3,HERCULES,19.3,NAO,0.0,632.70161157,60.9,0.0
30056,256719146,23.0,INOX,20.0,VEC,21.0,NAO,1.0,567.656952477,34.99,1.0
30061,241441078,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,566.524035368,68.9,0.0
30069,241441078,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,879.2367916219999,68.9,0.0
30079,241441110,46.5,INOX,23.5,EURO HOME,64.0,NAO,0.0,204.41665222,88.9,1.0
30094,241441110,46.5,INOX,23.5,EURO HOME,64.0,NAO,0.0,815.7962190119999,97.4925,0.0
30103,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,9.17733970701,39.99,0.0
30106,255993952,8.0,ALUMINIO,16.0,DONA CHEFA,20.0,NAO,1.0,888.8373838360001,54.99,0.0
30124,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,980.034971267,26.99,0.0
30132,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,292.644869514,39.9809090909,0.0
30146,256076118,21.0,INOX,19.3,HERCULES,19.3,NAO,0.0,736.250805347,51.1732394366,0.0
30168,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,521.188262933,32.0280487805,0.0
30176,10203506,20.5,INOX,22.5,SUN GUIDER,20.5,NAO,0.0,313.45994123400004,65.9,0.0
30185,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,215.77708514,27.1576623377,0.0
30189,216713422,13.1,INOX,16.7,BRINOX,16.7,NAO,0.0,255.858963885,130.5075,0.0
30190,256745782,23.0,INOX,20.0,VEC,21.0,NAO,0.0,539.062785481,34.99,0.0
30211,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,787.992787021,28.5754385965,0.0
30216,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,159.641641252,27.3297368421,0.0
30223,248586104,41.5,INOX,20.5,EURO,57.5,NAO,0.0,44.0544995126,119.9,1.0
30224,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,587.000286235,32.9,0.0
30231,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,109.903991941,31.293333333299998,0.0
30241,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,746.1457091560001,26.99,0.0
30251,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,36.3972687599,32.9,0.0
30252,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,303.759030461,30.9037037037,0.0
30256,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,788.4487864560001,26.99,1.0
30284,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,743.5277330069999,44.99,0.0
30289,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,728.09586478,39.9,1.0
30301,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,931.805958337,26.99,0.0
30307,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,244.883117547,27.7348076923,0.0
30313,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,656.77229819,26.99,0.0
30316,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,365.176982039,32.9,0.0
30319,256719146,23.0,INOX,20.0,VEC,21.0,NAO,1.0,495.311449051,34.6983333333,0.0
30327,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,931.191145191,27.3588571429,0.0
30333,241441078,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,660.693306848,68.9,0.0
30356,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,750.18038411,30.9037037037,0.0
30361,10697140,29.5,INOX,28.75,TRAMONTINA,38.25,NAO,0.0,334.030913071,178.9,0.0
30374,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,502.587265137,39.99,0.0
30405,256076118,21.0,INOX,19.3,HERCULES,19.3,NAO,0.0,181.25200999900002,53.9,0.0
30428,248586104,41.5,INOX,20.5,EURO,57.5,NAO,0.0,586.770671715,108.675,0.0
30430,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,803.132717667,41.3241666667,0.0
30435,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,181.905685223,37.9966666667,0.0
30437,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,818.214257942,159.83333333299998,0.0
30438,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,169.151017983,37.0284761905,0.0
30447,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,954.844405317,28.9761538462,0.0
30475,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,407.357418798,37.9966666667,0.0
30481,241441078,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,698.867288362,68.9,1.0
30511,241441024,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,114.849871332,83.4833333333,0.0
30512,243496762,53.0,INOX,22.0,BRINOX,40.5,NAO,0.0,534.6510188679999,58.19166666664999,0.0
30538,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,954.452166404,32.9,0.0
30547,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,25.5272807243,229.0,0.0
30555,248586190,46.5,INOX,23.5,EURO,64.0,NAO,0.0,268.213892762,99.99,1.0
30572,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,419.44270218,30.9037037037,0.0
30580,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,171.303893228,32.9,0.0
30599,256639794,21.0,INOX,19.0,HERCULES,20.0,NAO,0.0,694.6741591719999,34.95,0.0
30602,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,58.5537325254,37.0,0.0
30610,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,649.913060662,31.9,0.0
30613,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,444.85845733800005,26.99,0.0
30628,256589722,23.2,INOX,16.8,HERCULES,16.9,NAO,0.0,52.5872509278,89.0115384615,0.0
30635,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,585.0402720669999,193.09,0.0
30648,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,750.529603237,26.99,0.0
30650,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,847.401232388,37.0,0.0
30667,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,998.337292794,30.9037037037,0.0
30669,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,420.079280354,36.2205263158,0.0
30690,223399868,25.0,INOX,28.0,MIMO STYLE,28.0,NAO,0.0,640.31789615,89.2211111111,0.0
30703,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,558.20612111,26.99,1.0
30707,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,97.2930508251,31.890797545999998,0.0
30709,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,680.871340518,32.9,0.0
30712,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,418.032847406,28.3489473684,0.0
30715,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,502.49010408199996,49.9,0.0
30720,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,314.436809951,39.9,1.0
30753,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,782.519776452,43.5261971831,0.0
30758,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,496.91702502199996,27.543285714299998,0.0
30765,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,101.505770701,29.7406976744,0.0
30771,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,652.689221522,26.99,0.0
30795,256745782,23.0,INOX,20.0,VEC,21.0,NAO,0.0,814.489896047,34.99,0.0
30799,241441024,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,58.2398442155,75.9,0.0
30812,256076118,21.0,INOX,19.3,HERCULES,19.3,NAO,0.0,127.18929614825,54.9,0.0
30821,256745782,23.0,INOX,20.0,VEC,21.0,NAO,0.0,196.138748081,34.99,0.0
30838,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,587.1303207469999,39.99,0.0
30846,256745782,23.0,INOX,20.0,VEC,21.0,NAO,0.0,870.241361659,34.99,0.0
30849,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,795.469957462,32.9,0.0
30854,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,90.6496113674,39.99,0.0
30861,243496762,53.0,INOX,22.0,BRINOX,40.5,NAO,0.0,252.21699318400002,129.16,0.0
30863,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,961.622636108,32.9,0.0
30864,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,364.32532043300006,31.890797545999998,0.0
30872,256719146,23.0,INOX,20.0,VEC,21.0,NAO,1.0,625.452874472,34.99,1.0
30881,241441024,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,28.4790078116,75.9,1.0
30886,256719146,23.0,INOX,20.0,VEC,21.0,NAO,1.0,798.943820765,34.99,1.0
30895,241441110,46.5,INOX,23.5,EURO HOME,64.0,NAO,0.0,909.9616081910001,88.9,0.0
30903,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,318.22453071900003,39.99,0.0
30914,256076118,21.0,INOX,19.3,HERCULES,19.3,NAO,0.0,291.616398118,54.4333333333,0.0
30919,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,446.36450172300005,26.99,0.0
30927,248586158,46.5,INOX,23.5,EURO,64.0,NAO,0.0,622.285849152,97.0323809524,0.0
30928,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,468.28563337199995,26.99,0.0
30929,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,331.24347818900003,32.9,0.0
30938,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,124.120084257,67.9,0.0
30956,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,690.8638182310001,193.247931034,0.0
30971,241441024,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,541.197932584,77.8157894737,0.0
30975,255995418,8.0,ALUMINIO,16.0,DONA CHEFA,20.0,NAO,1.0,189.526362052,54.9,0.0
30976,248586232,46.5,INOX,23.5,EURO,64.0,NAO,0.0,324.666793128,87.5,1.0
30987,256745782,23.0,INOX,20.0,VEC,21.0,NAO,0.0,955.951457229,34.9447413793,0.0
30997,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,544.333970645,28.5754385965,0.0
31000,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,568.4457316180001,31.99375,0.0
31003,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,198.500651646,39.99,0.0
31007,241440620,69.5,INOX,23.5,EURO HOME,49.5,NAO,0.0,323.223342623,69.9,0.0
31018,256076118,21.0,INOX,19.3,HERCULES,19.3,NAO,0.0,949.741268487,51.1732394366,0.0
31024,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,412.16180708900004,49.9,0.0
31026,248586190,46.5,INOX,23.5,EURO,64.0,NAO,0.0,458.487157207,93.3873684211,0.0
31032,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,618.153382522,30.9037037037,0.0
31034,10203506,20.5,INOX,22.5,SUN GUIDER,20.5,NAO,0.0,465.632205553,65.9,0.0
