,ITEM_ID,COR,MARCA,TEM_FERRO_FUNDIDO,TEM_TAMPA,SESSION_ID,ITEM_PRICE,INTERESTED
31224,245842406,ROXO,EURO,NAO,1.0,967.3676325460001,133.495,0.0
31412,245842364,LARANJA,EURO,NAO,1.0,327.721740762,152.0,0.0
31450,258463238,CEREJA,BRINOX,NAO,0.0,313.429242425,136.061111111,0.0
31456,245842332,AZUL,EURO,NAO,1.0,903.821991863,120.122222222,0.0
31530,245842406,ROXO,EURO,NAO,1.0,691.7834512539999,135.33333333299998,0.0
31537,258444068,CEREJA,BRINOX,NAO,0.0,514.544531265,73.9,0.0
31540,245842600,ROXO,EURO,NAO,1.0,998.519738082,99.9,0.0
31642,245842684,VERMELHO,EURO,NAO,1.0,982.984949163,107.9,0.0
31662,245842684,VERMELHO,EURO,NAO,1.0,399.834545075,139.9,0.0
31683,245842440,VERDE,EURO,NAO,1.0,111.104538265,134.671428571,0.0
31698,240761952,PRETO,MTA,SIM,1.0,639.362704219,127.2857142855,0.0
31708,257256342,VERMELHO,BRINOX,NAO,1.0,144.455831089,119.9,0.0
31734,258463548,CEREJA,BRINOX,NAO,1.0,428.365084052,92.87,0.0
31780,245842684,VERMELHO,EURO,NAO,1.0,762.623231745,106.17777777799999,0.0
31809,258463238,CEREJA,BRINOX,NAO,0.0,935.08032114,113.53888888899999,0.0
31817,245842440,VERDE,EURO,NAO,1.0,165.220671843,120.9,0.0
31834,245842652,VERDE,EURO,NAO,1.0,681.13276348,116.65666666700001,0.0
31858,245842684,VERMELHO,EURO,NAO,1.0,977.478653762,106.9,0.0
31875,245842684,VERMELHO,EURO,NAO,1.0,586.2708777319999,106.17777777799999,0.0
31880,245842600,ROXO,EURO,NAO,1.0,858.835641191,111.899411765,0.0
31917,258462544,TURQUESA,BRINOX,NAO,0.0,144.718565679,49.28,0.0
31950,245842578,LARANJA,EURO,NAO,1.0,655.903268357,108.933333333,0.0
32019,240742184,PRETO,MTA,SIM,1.0,783.926401104,79.9,1.0
32041,245842440,VERDE,EURO,NAO,1.0,260.364746942,120.9,0.0
32052,240742184,PRETO,MTA,SIM,1.0,965.167435176,89.5413793103,0.0
32083,258461350,PRATA,BRINOX,NAO,0.0,230.817564772,69.94,0.0
32163,258461424,PRATA,BRINOX,NAO,1.0,826.2024699369999,75.91499999999999,0.0
32220,245842652,VERDE,EURO,NAO,1.0,826.309972865,81.89,0.0
32245,245842600,ROXO,EURO,NAO,1.0,476.03980331099996,114.99,0.0
32292,245842652,VERDE,EURO,NAO,1.0,194.313968593,116.65666666700001,0.0
32434,257256342,VERMELHO,BRINOX,NAO,1.0,960.635804124,103.0945495497,0.0
32458,240742184,PRETO,MTA,SIM,1.0,684.620133992,89.5324324324,0.0
32477,245842578,LARANJA,EURO,NAO,1.0,830.091228051,110.45,0.0
32548,256587172,VERMELHO,BRINOX,NAO,1.0,657.45585182,184.13,0.0
32563,258463024,TURQUESA,BRINOX,NAO,0.0,321.772858113,152.515,0.0
32593,245842440,VERDE,EURO,NAO,1.0,335.34173758049997,120.9,0.0
32606,245842684,VERMELHO,EURO,NAO,1.0,348.910617048,109.9,0.0
32679,240742184,PRETO,MTA,SIM,1.0,150.23126239200002,89.5,0.0
32685,245842684,VERMELHO,EURO,NAO,1.0,515.57358044,126.33000000000001,0.0
32691,256589690,PRETO,BRINOX,NAO,1.0,682.0157484785,163.16000000000003,0.0
32697,256587172,VERMELHO,BRINOX,NAO,1.0,848.457916517,199.99,0.0
32725,245842440,VERDE,EURO,NAO,1.0,540.0535827909999,121.35161290299999,0.0
32729,245842440,VERDE,EURO,NAO,1.0,279.873034945,120.5,0.0
32803,245842684,VERMELHO,EURO,NAO,1.0,992.219036228,106.8375,0.0
32906,245842440,VERDE,EURO,NAO,1.0,239.565433893,120.316666667,0.0
33009,245842440,VERDE,EURO,NAO,1.0,372.17707287300004,120.9,0.0
33089,240742184,PRETO,MTA,SIM,1.0,941.590778475,89.68775510200001,0.0
33102,245842364,LARANJA,EURO,NAO,1.0,95.9972504588,152.0,0.0
33117,258464060,TURQUESA,BRINOX,NAO,1.0,881.9231979860001,93.4,0.0
33158,245842440,VERDE,EURO,NAO,1.0,631.9073978609999,119.9,1.0
33169,245842332,AZUL,EURO,NAO,1.0,937.6059849889999,119.9,0.0
33245,240742184,PRETO,MTA,SIM,1.0,345.928120754,79.9,0.0
33290,245842524,AZUL,EURO,NAO,1.0,413.764456779,109.99,1.0
33371,256587172,VERMELHO,BRINOX,NAO,1.0,660.232914811,184.13,0.0
33390,245842684,VERMELHO,EURO,NAO,1.0,636.725579108,107.9,1.0
33403,245842578,LARANJA,EURO,NAO,1.0,270.683102022,109.9,0.0
33426,256587172,VERMELHO,BRINOX,NAO,1.0,613.500442936,199.99,0.0
33463,245842684,VERMELHO,EURO,NAO,1.0,129.819091343,154.1566666665,0.0
33522,245842524,AZUL,EURO,NAO,1.0,177.095042488,108.323333333,0.0
33612,245842440,VERDE,EURO,NAO,1.0,891.3053230439999,120.15,0.0
33618,245842684,VERMELHO,EURO,NAO,1.0,959.152634721,107.9,0.0
33635,245842332,AZUL,EURO,NAO,1.0,623.85916483,120.185714286,0.0
33659,245842684,VERMELHO,EURO,NAO,1.0,406.87969057099997,105.9,0.0
33686,257166290,GRAFITE,BRINOX,NAO,1.0,757.318343208,164.9,0.0
33761,245842364,LARANJA,EURO,NAO,1.0,211.00655625,121.011111111,0.0
33787,240742184,PRETO,MTA,SIM,1.0,113.673745717,80.29,0.0
33805,245842406,ROXO,EURO,NAO,1.0,77.68101239399999,90.14,0.0
33860,245842524,AZUL,EURO,NAO,1.0,107.11287294700001,99.99,0.0
33961,245842652,VERDE,EURO,NAO,1.0,97.94554878129999,116.24,0.0
34077,258461174,TURQUESA,BRINOX,NAO,0.0,956.319408626,117.16562499999999,0.0
34087,245842524,AZUL,EURO,NAO,1.0,261.048175716,118.09125,0.0
34122,245842578,LARANJA,EURO,NAO,1.0,843.316785055,119.016875,0.0
34183,258463238,CEREJA,BRINOX,NAO,0.0,958.471590915,104.2584375,0.0
34297,240742184,PRETO,MTA,SIM,1.0,816.745781885,89.5,1.0
34302,257168296,VERMELHO,BRINOX,NAO,1.0,992.6252423889999,193.9,0.0
34333,245842440,VERDE,EURO,NAO,1.0,64.2785444905,120.9,0.0
34348,256587172,VERMELHO,BRINOX,NAO,1.0,818.228406242,184.13,0.0
34396,245842332,AZUL,EURO,NAO,1.0,395.896510243,168.0725,0.0
34405,257168296,VERMELHO,BRINOX,NAO,1.0,416.61871647,152.015,0.0
34496,245842684,VERMELHO,EURO,NAO,1.0,610.813416185,135.9575,0.0
34560,257256342,VERMELHO,BRINOX,NAO,1.0,239.74620054599998,119.9,0.0
34591,245842440,VERDE,EURO,NAO,1.0,874.568285198,119.9,0.0
34606,245842440,VERDE,EURO,NAO,1.0,161.683684131,119.9,0.0
34607,245842332,AZUL,EURO,NAO,1.0,342.053993992,126.9,0.0
34639,245842652,VERDE,EURO,NAO,1.0,994.339441697,119.99,0.0
34734,257168296,VERMELHO,BRINOX,NAO,1.0,114.195454034,166.94,0.0
34757,257256342,VERMELHO,BRINOX,NAO,1.0,291.15762078,119.9,0.0
34787,245842652,VERDE,EURO,NAO,1.0,684.159356992,114.99,0.0
34839,257168296,VERMELHO,BRINOX,NAO,1.0,577.276158504,192.47,0.0
34907,240742184,PRETO,MTA,SIM,1.0,90.4205123423,79.798,0.0
34949,245842684,VERMELHO,EURO,NAO,1.0,544.482036564,86.8235,0.0
34950,258461056,PRATA,BRINOX,NAO,1.0,624.165686884,93.849,0.0
34985,245842684,VERMELHO,EURO,NAO,1.0,911.5337467639999,100.87450000000001,0.0
35007,245842684,VERMELHO,EURO,NAO,1.0,702.4256270330001,107.9,0.0
35026,245842600,ROXO,EURO,NAO,1.0,214.11519691400002,108.425,0.0
35028,258463238,CEREJA,BRINOX,NAO,0.0,439.54370504900004,63.09,0.0
35062,245842684,VERMELHO,EURO,NAO,1.0,666.475890114,86.53999999999999,0.0
35064,245842524,AZUL,EURO,NAO,1.0,405.13676870800003,109.99,0.0
35068,245842684,VERMELHO,EURO,NAO,1.0,2.97491566213,105.9,0.0
35082,245842684,VERMELHO,EURO,NAO,1.0,797.888187209,107.9,0.0
35118,258463024,TURQUESA,BRINOX,NAO,0.0,166.837521836,113.9,0.0
35123,245842332,AZUL,EURO,NAO,1.0,41.5908341399,126.9,0.0
35168,245842684,VERMELHO,EURO,NAO,1.0,552.136681225,106.268421053,0.0
35214,245842332,AZUL,EURO,NAO,1.0,196.589846876,126.9,0.0
35237,245842524,AZUL,EURO,NAO,1.0,110.672741376,123.9,0.0
35259,245842440,VERDE,EURO,NAO,1.0,229.767584167,120.9,0.0
35359,258464060,TURQUESA,BRINOX,NAO,1.0,682.56456324,90.3090909091,0.0
35399,245842652,VERDE,EURO,NAO,1.0,700.48123637,119.99,0.0
35439,257168296,VERMELHO,BRINOX,NAO,1.0,956.319408626,166.94,0.0
35475,245842578,LARANJA,EURO,NAO,1.0,529.150933581,109.9,0.0
35478,245842684,VERMELHO,EURO,NAO,1.0,806.4844376789999,107.9,0.0
35482,240742184,PRETO,MTA,SIM,1.0,794.04706182,79.9,0.0
35610,257256342,VERMELHO,BRINOX,NAO,1.0,845.715744758,119.9,0.0
35636,245842578,LARANJA,EURO,NAO,1.0,763.091627327,127.6166666665,0.0
35640,245842406,ROXO,EURO,NAO,1.0,26.8538282921,135.33333333299998,0.0
35655,258444068,CEREJA,BRINOX,NAO,0.0,850.7343567360001,73.9,0.0
35669,245842600,ROXO,EURO,NAO,1.0,272.26430639299997,110.9,0.0
35682,245842524,AZUL,EURO,NAO,1.0,963.821807141,99.99,0.0
35688,258461174,TURQUESA,BRINOX,NAO,0.0,433.73190624800003,69.94,0.0
35692,245842600,ROXO,EURO,NAO,1.0,604.306091985,108.425,0.0
35702,245842440,VERDE,EURO,NAO,1.0,275.700947757,120.9,0.0
35705,257168296,VERMELHO,BRINOX,NAO,1.0,577.963986038,193.9,0.0
35708,245842684,VERMELHO,EURO,NAO,1.0,455.592319944,109.9,0.0
35771,245842684,VERMELHO,EURO,NAO,1.0,937.897965265,107.9,0.0
35786,245842578,LARANJA,EURO,NAO,1.0,848.5197356069999,108.645454545,0.0
35817,258444068,CEREJA,BRINOX,NAO,0.0,447.45181424300006,73.9,0.0
35859,240761952,PRETO,MTA,SIM,1.0,61.431018656800006,99.0,0.0
35912,245842578,LARANJA,EURO,NAO,1.0,976.461196705,107.9,0.0
35913,245842332,AZUL,EURO,NAO,1.0,477.655705916,108.9,0.0
35980,245842684,VERMELHO,EURO,NAO,1.0,383.913732742,109.9,0.0
35985,258463238,CEREJA,BRINOX,NAO,0.0,765.728807803,147.015,0.0
36041,256587172,VERMELHO,BRINOX,NAO,1.0,583.371811802,184.13,0.0
36067,245842684,VERMELHO,EURO,NAO,1.0,385.322514057,105.9,0.0
36103,245842524,AZUL,EURO,NAO,1.0,639.345937392,108.323333333,0.0
36114,245842440,VERDE,EURO,NAO,1.0,214.30312316,120.61428571399999,0.0
36126,257256342,VERMELHO,BRINOX,NAO,1.0,446.519646816,119.9,0.0
36159,245842440,VERDE,EURO,NAO,1.0,597.17442934,120.15,0.0
36211,258463238,CEREJA,BRINOX,NAO,0.0,860.205904196,72.74,0.0
36215,256587172,VERMELHO,BRINOX,NAO,1.0,757.374800135,202.12,0.0
36257,245842600,ROXO,EURO,NAO,1.0,676.333782341,111.884444444,0.0
36264,258462544,TURQUESA,BRINOX,NAO,0.0,438.591893821,49.28,0.0
36290,245842684,VERMELHO,EURO,NAO,1.0,200.85000530099998,107.9,0.0
36316,245842440,VERDE,EURO,NAO,1.0,83.991085429,113.9,0.0
36401,245842440,VERDE,EURO,NAO,1.0,64.06482053479999,119.9,0.0
36482,245842578,LARANJA,EURO,NAO,1.0,561.178742925,113.744,0.0
36508,240742184,PRETO,MTA,SIM,1.0,117.53074199999999,89.5,0.0
36586,258444068,CEREJA,BRINOX,NAO,0.0,886.412472192,84.89500000000001,0.0
36623,240742184,PRETO,MTA,SIM,1.0,589.866717524,80.29,0.0
36705,245842440,VERDE,EURO,NAO,1.0,707.871722005,120.9,0.0
36790,240742184,PRETO,MTA,SIM,1.0,774.411114383,89.5,0.0
36847,257171354,VERMELHO,BRINOX,NAO,0.0,734.425890432,49.5717647059,0.0
36951,245842578,LARANJA,EURO,NAO,1.0,155.187048302,107.945,1.0
36957,245842524,AZUL,EURO,NAO,1.0,606.985380362,108.323333333,0.0
37010,240742184,PRETO,MTA,SIM,1.0,689.560785848,79.9,0.0
37113,258444068,CEREJA,BRINOX,NAO,0.0,785.292998368,73.9,0.0
37114,256587172,VERMELHO,BRINOX,NAO,1.0,254.90246381900002,184.13,0.0
37118,240742184,PRETO,MTA,SIM,1.0,223.48499345599998,80.0580232558,0.0
37128,245842578,LARANJA,EURO,NAO,1.0,274.616195301,143.5690116279,0.0
37146,256587172,VERMELHO,BRINOX,NAO,1.0,114.740611784,207.08,0.0
37225,256587172,VERMELHO,BRINOX,NAO,1.0,768.6409277060001,188.72,0.0
37275,258462544,TURQUESA,BRINOX,NAO,0.0,860.698175623,170.36,0.0
37289,245842364,LARANJA,EURO,NAO,1.0,348.36828653199996,152.0,0.0
37326,258444068,CEREJA,BRINOX,NAO,0.0,200.388380449,73.9,0.0
37387,245842684,VERMELHO,EURO,NAO,1.0,51.3943783123,129.015,0.0
37406,256587172,VERMELHO,BRINOX,NAO,1.0,671.3793778419999,184.13,0.0
37407,257168296,VERMELHO,BRINOX,NAO,1.0,651.30250574,166.94,0.0
37425,245842652,VERDE,EURO,NAO,1.0,335.914578991,116.418571429,0.0
37483,258464026,TURQUESA,BRINOX,NAO,0.0,371.511826967,72.56,0.0
37538,245842652,VERDE,EURO,NAO,1.0,254.704914319,114.99,0.0
37587,240742184,PRETO,MTA,SIM,1.0,532.398685493,89.34576271190001,0.0
37622,258444068,CEREJA,BRINOX,NAO,0.0,431.363677246,73.9,0.0
37624,245842600,ROXO,EURO,NAO,1.0,985.1887809189999,108.425,0.0
37642,240742184,PRETO,MTA,SIM,1.0,39.2990624109,79.798,0.0
37653,245842440,VERDE,EURO,NAO,1.0,999.7438716510001,119.9,0.0
37663,258464060,TURQUESA,BRINOX,NAO,1.0,641.95403859,94.25,0.0
37716,257168296,VERMELHO,BRINOX,NAO,1.0,535.43301563,193.9,1.0
37751,257168296,VERMELHO,BRINOX,NAO,1.0,438.743504811,175.37842105299998,0.0
37769,245842440,VERDE,EURO,NAO,1.0,342.053993992,120.9,0.0
37803,245842524,AZUL,EURO,NAO,1.0,703.7559091310001,105.60454545454999,0.0
37824,258464060,TURQUESA,BRINOX,NAO,1.0,26.8538282921,90.3090909091,0.0
37846,258461056,PRATA,BRINOX,NAO,1.0,682.868897171,98.10454545454999,0.0
37848,245842684,VERMELHO,EURO,NAO,1.0,426.99154184699995,105.9,0.0
38010,258444068,CEREJA,BRINOX,NAO,0.0,53.5084658342,115.4,0.0
38035,245842332,AZUL,EURO,NAO,1.0,182.546822451,124.9,0.0
38042,245842440,VERDE,EURO,NAO,1.0,204.53008188400003,120.316666667,0.0
38055,245842684,VERMELHO,EURO,NAO,1.0,58.130686278199995,107.9,0.0
38083,245842364,LARANJA,EURO,NAO,1.0,90.8673773574,119.9,0.0
38096,245842406,ROXO,EURO,NAO,1.0,29.332004947399998,116.075,0.0
38113,245842524,AZUL,EURO,NAO,1.0,464.54063059099997,112.25,0.0
38116,245842600,ROXO,EURO,NAO,1.0,706.635205834,108.425,0.0
38131,245842440,VERDE,EURO,NAO,1.0,620.552201501,122.9,0.0
38142,245842364,LARANJA,EURO,NAO,1.0,277.612321356,138.68,0.0
38143,258461174,TURQUESA,BRINOX,NAO,0.0,278.104726953,69.94,0.0
38149,258461350,PRATA,BRINOX,NAO,0.0,230.71965929099997,69.94,1.0
38252,245842652,VERDE,EURO,NAO,1.0,21.724496539,110.9,0.0
38258,240761952,PRETO,MTA,SIM,1.0,929.8217320130001,132.4,0.0
38391,256589690,PRETO,BRINOX,NAO,1.0,384.950553095,153.9,0.0
38425,245842524,AZUL,EURO,NAO,1.0,30.0689799348,108.323333333,0.0
38459,257168296,VERMELHO,BRINOX,NAO,1.0,331.14418123689995,171.43333333299998,0.0
38487,245842578,LARANJA,EURO,NAO,1.0,632.219382539,110.9,0.0
38513,258444068,CEREJA,BRINOX,NAO,0.0,785.656875658,73.9,0.0
38530,245842600,ROXO,EURO,NAO,1.0,637.200530895,110.736,0.0
38645,245842600,ROXO,EURO,NAO,1.0,979.1517796510001,114.99,1.0
38667,245842652,VERDE,EURO,NAO,1.0,770.4310721689999,119.99,0.0
38674,258461088,PRATA,BRINOX,NAO,0.0,326.352073964,56.82,0.0
38678,256589690,PRETO,BRINOX,NAO,1.0,867.982296718,153.9,0.0
38689,257171354,VERMELHO,BRINOX,NAO,0.0,522.3347854069999,49.9,0.0
38710,258464464,CEREJA,BRINOX,NAO,1.0,421.608316574,85.1,0.0
38718,245842332,AZUL,EURO,NAO,1.0,847.256476255,120.3,0.0
38869,258461424,PRATA,BRINOX,NAO,1.0,546.030752914,102.475,0.0
38896,258463238,CEREJA,BRINOX,NAO,0.0,245.84340223599997,104.53181818166667,0.0
38987,258444068,CEREJA,BRINOX,NAO,0.0,157.51221018299998,106.58863636333334,0.0
39008,245842578,LARANJA,EURO,NAO,1.0,524.922744674,108.645454545,0.0
39047,245842440,VERDE,EURO,NAO,1.0,899.999340633,122.9,0.0
39065,256587172,VERMELHO,BRINOX,NAO,1.0,889.133285582,184.13,0.0
39084,258444068,CEREJA,BRINOX,NAO,0.0,144.942745449,73.9,0.0
39140,245842600,ROXO,EURO,NAO,1.0,518.313667411,76.9,0.0
39142,240742184,PRETO,MTA,SIM,1.0,77.3339849439,79.9,0.0
39151,258461350,PRATA,BRINOX,NAO,0.0,956.319408626,83.162585034,0.0
39173,258444036,AZUL,BRINOX,NAO,1.0,241.236380331,86.42517006800001,0.0
39188,240742184,PRETO,MTA,SIM,1.0,611.022904352,89.68775510200001,0.0
39232,245842406,ROXO,EURO,NAO,1.0,358.97195786099996,135.33333333299998,0.0
39259,258462544,TURQUESA,BRINOX,NAO,0.0,767.7246290219999,56.82,0.0
39369,240742184,PRETO,MTA,SIM,1.0,199.15067221299998,79.9,0.0
39489,240742184,PRETO,MTA,SIM,1.0,29.4055966771,80.04457446810001,0.0
39503,245842364,LARANJA,EURO,NAO,1.0,763.233547402,119.9,1.0
39550,256587172,VERMELHO,BRINOX,NAO,1.0,47.1950354454,184.13,0.0
39571,245842524,AZUL,EURO,NAO,1.0,945.192686622,156.5725,0.0
39596,245842406,ROXO,EURO,NAO,1.0,562.643221743,129.015,0.0
39606,257166290,GRAFITE,BRINOX,NAO,1.0,394.65800321,101.45750000000001,0.0
39616,258444068,CEREJA,BRINOX,NAO,0.0,273.05266382,73.9,0.0
39619,245842684,VERMELHO,EURO,NAO,1.0,643.1577468830001,109.9,0.0
39636,245842440,VERDE,EURO,NAO,1.0,65.7625448095,120.9,0.0
39674,258461350,PRATA,BRINOX,NAO,0.0,379.10440192699997,69.94,0.0
39854,258444068,CEREJA,BRINOX,NAO,0.0,659.979272176,73.9,0.0
39859,245842684,VERMELHO,EURO,NAO,1.0,381.16452234,107.9,0.0
39873,245842578,LARANJA,EURO,NAO,1.0,502.126424804,110.9,0.0
39897,240742184,PRETO,MTA,SIM,1.0,315.813486893,89.82,0.0
39954,258463024,TURQUESA,BRINOX,NAO,0.0,200.20160631,113.9,1.0
40039,257171354,VERMELHO,BRINOX,NAO,0.0,430.22700708,49.5555555556,0.0
40052,245842684,VERMELHO,EURO,NAO,1.0,175.57229143400002,110.9,0.0
40100,240742184,PRETO,MTA,SIM,1.0,434.29455825400004,89.54,0.0
40150,258464060,TURQUESA,BRINOX,NAO,1.0,605.610567296,94.25,0.0
40199,245842652,VERDE,EURO,NAO,1.0,261.886839792,110.9,0.0
40246,256587172,VERMELHO,BRINOX,NAO,1.0,458.88198768800004,184.13,0.0
40258,240742184,PRETO,MTA,SIM,1.0,476.56544365900004,89.54,0.0
40296,245842600,ROXO,EURO,NAO,1.0,533.079432669,108.425,0.0
40307,245842440,VERDE,EURO,NAO,1.0,709.517266654,120.15,0.0
40408,240742184,PRETO,MTA,SIM,1.0,551.498350957,89.61764705879999,0.0
40573,256587172,VERMELHO,BRINOX,NAO,1.0,87.417155919,202.12,0.0
40599,245842600,ROXO,EURO,NAO,1.0,211.00655625,108.425,0.0
40694,245842684,VERMELHO,EURO,NAO,1.0,28.281917396799997,105.9,0.0
40791,258463548,CEREJA,BRINOX,NAO,1.0,911.12079204,92.87,0.0
40795,245842332,AZUL,EURO,NAO,1.0,97.18621052559999,120.3,0.0
40855,257168296,VERMELHO,BRINOX,NAO,1.0,583.371811802,169.777894737,0.0
40897,245842440,VERDE,EURO,NAO,1.0,444.124313401,120.9,0.0
40934,240742184,PRETO,MTA,SIM,1.0,595.843519154,89.9,0.0
40950,240742184,PRETO,MTA,SIM,1.0,697.553538566,89.5,0.0
40952,256589690,PRETO,BRINOX,NAO,1.0,86.28635946700001,106.9512068965,0.0
40964,245842440,VERDE,EURO,NAO,1.0,360.152430331,124.402413793,0.0
41038,245842364,LARANJA,EURO,NAO,1.0,505.924882617,151.2,0.0
41039,245842600,ROXO,EURO,NAO,1.0,497.92895094,144.90760869574999,0.0
41114,245842524,AZUL,EURO,NAO,1.0,188.373735243,138.61521739149998,0.0
41166,240761952,PRETO,MTA,SIM,1.0,767.003756905,132.32282608724998,0.0
41182,245842332,AZUL,EURO,NAO,1.0,156.842723226,126.03043478299999,0.0
41184,245842440,VERDE,EURO,NAO,1.0,766.04459239,120.9,0.0
41205,256587172,VERMELHO,BRINOX,NAO,1.0,618.2879122,207.08,0.0
41219,245842406,ROXO,EURO,NAO,1.0,390.910340559,171.38333333333333,0.0
41332,258463024,TURQUESA,BRINOX,NAO,0.0,605.610567296,135.68666666666667,0.0
41377,245842524,AZUL,EURO,NAO,1.0,341.657426792,99.99,0.0
41455,256587172,VERMELHO,BRINOX,NAO,1.0,308.067567888,202.12,0.0
41488,245842440,VERDE,EURO,NAO,1.0,649.7127458269999,114.99,0.0
41496,245842578,LARANJA,EURO,NAO,1.0,611.716117098,110.45,0.0
41614,245842652,VERDE,EURO,NAO,1.0,75.6466975766,117.49,0.0
41643,258444036,AZUL,BRINOX,NAO,1.0,39.898071023600004,98.644,0.0
41648,240742184,PRETO,MTA,SIM,1.0,332.00885227099997,79.798,0.0
41650,240742184,PRETO,MTA,SIM,1.0,318.077054294,89.54,0.0
41680,245842440,VERDE,EURO,NAO,1.0,231.32575305700001,120.9,0.0
41755,245842600,ROXO,EURO,NAO,1.0,791.279909426,115.10714285700001,0.0
41760,257168296,VERMELHO,BRINOX,NAO,1.0,565.318200117,193.9,0.0
41763,245842364,LARANJA,EURO,NAO,1.0,363.887552594,163.9,0.0
41851,245842652,VERDE,EURO,NAO,1.0,701.228602698,133.9,0.0
41881,245842440,VERDE,EURO,NAO,1.0,87.8123770354,103.9,0.0
41946,258444068,CEREJA,BRINOX,NAO,0.0,394.90918624,73.9,0.0
41984,258444068,CEREJA,BRINOX,NAO,0.0,885.987970396,73.9,0.0
42000,245842332,AZUL,EURO,NAO,1.0,652.709531559,120.9,0.0
42025,245842364,LARANJA,EURO,NAO,1.0,357.333353209,121.15,0.0
42055,240742184,PRETO,MTA,SIM,1.0,952.848424842,79.9,0.0
42291,257168296,VERMELHO,BRINOX,NAO,1.0,870.6524875089999,166.94,0.0
42302,258462544,TURQUESA,BRINOX,NAO,0.0,94.232602155,56.82,0.0
42306,245842524,AZUL,EURO,NAO,1.0,27.976143955300003,105.99,0.0
42327,245842600,ROXO,EURO,NAO,1.0,685.257517912,112.04789473700001,0.0
42335,245842652,VERDE,EURO,NAO,1.0,119.688057877,103.1489473685,0.0
42358,258464060,TURQUESA,BRINOX,NAO,1.0,126.28093598,94.25,0.0
42359,258444068,CEREJA,BRINOX,NAO,0.0,245.84340223599997,73.9,0.0
42460,257171354,VERMELHO,BRINOX,NAO,0.0,972.3505427360001,49.28,0.0
42515,245842600,ROXO,EURO,NAO,1.0,254.87714070599998,114.99,0.0
42537,256587172,VERMELHO,BRINOX,NAO,1.0,894.0749999389999,184.13,0.0
42673,258444068,CEREJA,BRINOX,NAO,0.0,176.47705084,73.9,0.0
42742,245842364,LARANJA,EURO,NAO,1.0,232.96621963299998,132.42,0.0
42787,240742184,PRETO,MTA,SIM,1.0,183.188362245,79.9,1.0
42873,245842578,LARANJA,EURO,NAO,1.0,970.362921278,116.9,0.0
42920,256589690,PRETO,BRINOX,NAO,1.0,982.13627403,153.9,0.0
42935,245842332,AZUL,EURO,NAO,1.0,250.393437241,120.185714286,0.0
42950,240761952,PRETO,MTA,SIM,1.0,838.838637914,120.042857143,0.0
42962,245842332,AZUL,EURO,NAO,1.0,946.434961292,119.9,0.0
43039,245842684,VERMELHO,EURO,NAO,1.0,270.917229141,106.93125,0.0
43090,256589690,PRETO,BRINOX,NAO,1.0,562.0460990995,153.9,0.0
43177,245842652,VERDE,EURO,NAO,1.0,853.174969058,114.99,0.0
43269,258462544,TURQUESA,BRINOX,NAO,0.0,248.135890195,122.445,0.0
43283,245842364,LARANJA,EURO,NAO,1.0,536.093467787,129.9,0.0
43320,245842684,VERMELHO,EURO,NAO,1.0,61.8780734033,109.9,0.0
43350,245842684,VERMELHO,EURO,NAO,1.0,539.354077625,106.93125,0.0
43384,240742184,PRETO,MTA,SIM,1.0,357.14422623300004,89.5324324324,0.0
43432,240742184,PRETO,MTA,SIM,1.0,379.062321291,89.9,0.0
43454,245842440,VERDE,EURO,NAO,1.0,809.485891398,120.9,1.0
43457,245842364,LARANJA,EURO,NAO,1.0,371.952586807,121.011111111,0.0
43474,245842364,LARANJA,EURO,NAO,1.0,697.846678885,129.9,0.0
43486,245842440,VERDE,EURO,NAO,1.0,809.814820678,119.9,0.0
43554,240742184,PRETO,MTA,SIM,1.0,102.970356771,79.798,0.0
43615,258444068,CEREJA,BRINOX,NAO,0.0,334.332147575,73.9,0.0
43695,245842600,ROXO,EURO,NAO,1.0,896.782079635,113.72875,0.0
43727,258461424,PRATA,BRINOX,NAO,1.0,590.2875323430001,128.9,0.0
43765,258461056,PRATA,BRINOX,NAO,1.0,497.42058316,95.19,1.0
43940,245842332,AZUL,EURO,NAO,1.0,706.21056203,120.185714286,0.0
43953,240761952,PRETO,MTA,SIM,1.0,984.751585791,99.0,0.0
43969,258444068,CEREJA,BRINOX,NAO,0.0,93.3088321371,106.372,0.0
43993,245842578,LARANJA,EURO,NAO,1.0,629.398866075,113.744,0.0
44008,258462758,PRATA,BRINOX,NAO,1.0,645.117140003,83.66,1.0
44040,245842364,LARANJA,EURO,NAO,1.0,125.782309725,119.9,1.0
44056,258463238,CEREJA,BRINOX,NAO,0.0,977.478653762,113.27875,0.0
44163,245842600,ROXO,EURO,NAO,1.0,576.9559425819999,106.6575,0.0
44472,245842600,ROXO,EURO,NAO,1.0,443.77123568,115.118125,0.0
44496,245842652,VERDE,EURO,NAO,1.0,737.449023663,116.073404255,0.0
44603,245842578,LARANJA,EURO,NAO,1.0,491.29144838699995,119.016875,0.0
44662,258463238,CEREJA,BRINOX,NAO,0.0,349.247025913,151.5734375,0.0
44676,256587172,VERMELHO,BRINOX,NAO,1.0,892.2666301739999,184.13,0.0
44706,258461174,TURQUESA,BRINOX,NAO,0.0,793.508915697,132.015,0.0
44739,240742184,PRETO,MTA,SIM,1.0,393.29514134,79.9,1.0
44745,245842440,VERDE,EURO,NAO,1.0,604.085804358,120.53157894700001,0.0
44756,245842364,LARANJA,EURO,NAO,1.0,317.315923699,140.39618421025,0.0
