,ITEM_ID,ALTURA,LARGURA,MARCA,PROFUNDIDADE,SESSION_ID,ITEM_PRICE,INTERESTED
24225,216538542,13.0,15.0,TRAMONTINA,14.0,771.659465447,65.0,0.0
24249,216538542,13.0,15.0,TRAMONTINA,14.0,599.358149203,59.0,1.0
24447,216538542,13.0,15.0,TRAMONTINA,14.0,878.6415890119999,62.6734693878,0.0
24618,216538542,13.0,15.0,TRAMONTINA,14.0,561.174898986,59.0,0.0
24648,216538542,13.0,15.0,TRAMONTINA,14.0,209.85227664599998,65.0,0.0
24732,258462864,11.0,11.0,BRINOX,15.5,435.49959315,27.724,0.0
24741,216538542,13.0,15.0,TRAMONTINA,14.0,442.155841908,62.6,0.0
24845,257169156,12.8,14.6,TRAMONTINA,14.7,533.485833307,81.09,0.0
25136,257169156,12.6,14.2,TRAMONTINA,15.4,913.874604999,76.99,1.0
25148,257169156,12.4,13.8,TRAMONTINA,16.1,401.87557598800004,79.445,0.0
25225,257169156,12.2,13.4,TRAMONTINA,16.8,834.955136665,57.2175,0.0
25235,257256182,12.0,13.0,BRINOX,17.5,775.275037418,34.99,0.0
25293,216538542,13.0,15.0,TRAMONTINA,14.0,558.639392594,65.0,0.0
25346,216538542,13.0,15.0,TRAMONTINA,14.0,471.02226624,65.0,0.0
25518,216538542,13.0,15.0,TRAMONTINA,14.0,700.300738948,64.7669230769,0.0
25609,258462864,11.0,11.0,BRINOX,15.5,639.894258695,27.3733333333,1.0
25677,216538542,13.0,15.0,TRAMONTINA,14.0,367.741298589,65.0,0.0
25708,216538542,13.0,15.0,TRAMONTINA,14.0,385.509223421,62.6,0.0
25739,216538542,13.0,15.0,TRAMONTINA,14.0,381.598083616,60.8434375,0.0
25857,216538542,13.0,15.0,TRAMONTINA,14.0,736.770759686,59.8,0.0
25881,216538542,13.0,15.0,TRAMONTINA,14.0,788.10868914,64.99,1.0
25926,216538542,13.0,15.0,TRAMONTINA,14.0,113.900853864,65.0,0.0
25930,257169156,13.0,15.0,TRAMONTINA,14.0,921.563494275,77.0,0.0
26034,216538542,13.0,15.0,TRAMONTINA,14.0,98.718235471,65.0,0.0
26156,216538542,13.0,15.0,TRAMONTINA,14.0,116.899891415,68.39,0.0
26164,216538542,13.0,15.0,TRAMONTINA,14.0,179.24277037299998,59.0,0.0
26211,258464144,11.3,13.0,BRINOX,19.5,848.593017935,59.0,0.0
26331,216538542,13.0,15.0,TRAMONTINA,14.0,225.13040456,59.0,0.0
26366,216538542,13.0,15.0,TRAMONTINA,14.0,407.802811431,60.9345652174,0.0
26589,216538542,13.0,15.0,TRAMONTINA,14.0,474.07535697699996,65.0,0.0
26626,216538542,13.0,15.0,TRAMONTINA,14.0,757.593563288,66.275,0.0
26718,216538542,13.0,15.0,TRAMONTINA,14.0,916.5539148539999,65.0,0.0
26873,216538542,13.0,15.0,TRAMONTINA,14.0,102.559805019,65.0,0.0
26906,216538542,13.0,15.0,TRAMONTINA,14.0,503.157716454,65.0,0.0
26921,258462864,11.0,11.0,BRINOX,15.5,280.511191263,26.14,0.0
27003,216538542,13.0,15.0,TRAMONTINA,14.0,705.477919745,60.285714285699996,0.0
27028,216538542,13.0,15.0,TRAMONTINA,14.0,764.841315134,65.0,0.0
27098,216538542,13.0,15.0,TRAMONTINA,14.0,746.532179727,65.0,0.0
27113,216538542,13.0,15.0,TRAMONTINA,14.0,619.756809548,60.8,0.0
27120,216538542,13.0,15.0,TRAMONTINA,14.0,968.3985800160001,65.44800000000001,0.0
27129,257169156,13.0,15.0,TRAMONTINA,14.0,766.9292475230001,81.09,0.0
27231,216538542,13.0,15.0,TRAMONTINA,14.0,875.391308572,66.2444444444,0.0
27258,216538542,13.0,15.0,TRAMONTINA,14.0,1.61203578713,65.0,0.0
27264,216538542,13.0,15.0,TRAMONTINA,14.0,577.070569781,68.39,0.0
27367,216538542,13.0,15.0,TRAMONTINA,14.0,554.857435356,66.6633333333,0.0
27441,216538542,13.0,15.0,TRAMONTINA,14.0,269.25455416,60.411764705900005,0.0
27490,216538542,13.0,15.0,TRAMONTINA,14.0,702.346947819,65.0,0.0
27492,216538542,13.0,15.0,TRAMONTINA,14.0,258.748828658,62.0,0.0
27533,216538542,13.0,15.0,TRAMONTINA,14.0,75.4544544747,66.2444444444,0.0
27567,258462982,12.0,12.5,BRINOX,18.5,367.641226261,65.1591452991,0.0
27755,216538542,13.0,15.0,TRAMONTINA,14.0,352.54439487900004,64.0738461538,0.0
27821,216538542,13.0,15.0,TRAMONTINA,14.0,346.22164462300003,65.0,0.0
27879,216538542,13.0,15.0,TRAMONTINA,14.0,339.898894367,60.2,0.0
27942,216538542,13.0,15.0,TRAMONTINA,14.0,859.850668469,65.0,0.0
28027,257256182,12.0,13.0,BRINOX,17.5,759.406157594,34.99,0.0
28101,216538542,13.0,15.0,TRAMONTINA,14.0,72.5992431583,64.99,0.0
28309,257256182,12.0,13.0,BRINOX,17.5,282.28634442,34.99,0.0
28374,216538542,13.0,15.0,TRAMONTINA,14.0,183.052161902,64.1428571429,0.0
28475,216538542,13.0,15.0,TRAMONTINA,14.0,162.594372931,64.1428571429,0.0
28528,216538542,13.0,15.0,TRAMONTINA,14.0,639.2388405309999,64.4422222222,0.0
28581,216538542,13.0,15.0,TRAMONTINA,14.0,253.71081562900002,61.1428571429,0.0
28875,257256182,12.0,13.0,BRINOX,17.5,195.69142726099997,34.99,0.0
28935,216538542,13.0,15.0,TRAMONTINA,14.0,527.572885701,65.0,1.0
29117,216538542,13.0,15.0,TRAMONTINA,14.0,25.9130239103,65.0,0.0
29150,216538542,13.0,15.0,TRAMONTINA,14.0,737.139700402,60.9345652174,0.0
29202,216538542,13.0,15.0,TRAMONTINA,14.0,525.944432255,66.6633333333,0.0
29213,216538542,13.0,15.0,TRAMONTINA,14.0,310.867179743,65.0,0.0
29373,216538542,13.0,15.0,TRAMONTINA,14.0,334.933569135,65.0,0.0
29466,257169156,13.0,15.0,TRAMONTINA,14.0,739.022684573,78.015,0.0
29551,216538542,13.0,15.0,TRAMONTINA,14.0,807.058943623,60.8434375,0.0
29614,216538542,13.0,15.0,TRAMONTINA,14.0,183.82153749,64.3152631579,0.0
29708,257249242,12.0,13.0,TRAMONTINA,14.75,796.103398074,67.99,0.0
29773,258462864,11.0,11.0,BRINOX,15.5,664.063457029,66.495,0.0
29811,216538542,13.0,15.0,TRAMONTINA,14.0,616.9158324780001,65.0,0.0
29825,216538542,13.0,15.0,TRAMONTINA,14.0,505.87789243099996,65.0,0.0
29848,216538542,13.0,15.0,TRAMONTINA,14.0,632.621820588,65.0,1.0
29869,216538542,13.0,15.0,TRAMONTINA,14.0,52.114232101099994,65.0,0.0
30077,216538542,13.0,15.0,TRAMONTINA,14.0,873.989285754,66.2444444444,0.0
30091,216538542,13.0,15.0,TRAMONTINA,14.0,843.202731505,62.3333333333,0.0
30115,216538542,13.0,15.0,TRAMONTINA,14.0,612.169143381,63.5,0.0
30199,216538542,13.0,15.0,TRAMONTINA,14.0,368.222505569,63.5,0.0
30232,216538542,13.0,15.0,TRAMONTINA,14.0,984.3427081660001,64.985,0.0
30477,216538542,13.0,15.0,TRAMONTINA,14.0,226.230587602,65.344137931,0.0
30522,216538542,13.0,15.0,TRAMONTINA,14.0,27.388753527800002,59.0,0.0
30535,216538542,13.0,15.0,TRAMONTINA,14.0,902.797372966,59.0,0.0
30537,216538542,13.0,15.0,TRAMONTINA,14.0,636.852576115,63.0,0.0
30552,216538542,13.0,15.0,TRAMONTINA,14.0,761.258953341,64.702962963,0.0
30619,216538542,13.0,15.0,TRAMONTINA,14.0,581.205441415,66.2444444444,0.0
30802,216538542,13.0,15.0,TRAMONTINA,14.0,324.663084686,65.7128571429,0.0
30807,216538542,13.0,15.0,TRAMONTINA,14.0,976.582173301,60.8,0.0
31130,216538542,13.0,15.0,TRAMONTINA,14.0,15.347405451099998,66.6633333333,0.0
31155,216538542,13.0,15.0,TRAMONTINA,14.0,972.6052517960001,60.2,0.0
31203,257256182,12.0,13.0,BRINOX,17.5,577.777969956,34.99,0.0
31205,216538542,13.0,15.0,TRAMONTINA,14.0,300.240742507,59.0,0.0
31362,258462982,12.0,12.5,BRINOX,18.5,16.063185968800003,62.311875,0.0
31451,216538542,13.0,15.0,TRAMONTINA,14.0,829.0065125589999,65.62375,0.0
31458,216538542,13.0,15.0,TRAMONTINA,14.0,734.863368834,65.0,0.0
31461,216538542,13.0,15.0,TRAMONTINA,14.0,690.704269729,64.1428571429,0.0
31542,216538542,13.0,15.0,TRAMONTINA,14.0,573.9941083719999,64.6666666667,0.0
31570,216538542,13.0,15.0,TRAMONTINA,14.0,498.723393849,65.0,0.0
31588,216538542,13.0,15.0,TRAMONTINA,14.0,424.84134950199996,65.0,0.0
31612,216538542,13.0,15.0,TRAMONTINA,14.0,772.356919867,65.0,1.0
31635,257256182,12.0,13.0,BRINOX,17.5,960.31206907,29.99,0.0
31641,216538542,13.0,15.0,TRAMONTINA,14.0,174.152289315,65.0,0.0
31664,258462864,11.0,11.0,BRINOX,15.5,148.922572823,65.0,0.0
31753,216538542,13.0,15.0,TRAMONTINA,14.0,205.5864764975,65.0,0.0
31902,216538542,13.0,15.0,TRAMONTINA,14.0,262.250380172,65.44800000000001,0.0
31971,258464112,13.0,15.0,BRINOX,20.0,875.276710947,42.1,0.0
31978,216538542,13.0,15.0,TRAMONTINA,14.0,420.242352025,65.0,0.0
32144,216538542,13.0,15.0,TRAMONTINA,14.0,249.235780682,65.0,0.0
32151,216538542,13.0,15.0,TRAMONTINA,14.0,321.948263135,59.0,1.0
32241,216538542,13.0,15.0,TRAMONTINA,14.0,557.14070334,64.3152631579,0.0
32334,216538542,13.0,15.0,TRAMONTINA,14.0,863.037187929,65.0,0.0
32390,216538542,13.0,15.0,TRAMONTINA,14.0,761.501156772,66.2444444444,0.0
32450,216538542,13.0,15.0,TRAMONTINA,14.0,995.73513942,65.2268181818,0.0
32858,216538542,13.0,15.0,TRAMONTINA,14.0,564.3263538269999,65.0,0.0
32901,216538542,13.0,15.0,TRAMONTINA,14.0,577.286717384,65.7128571429,0.0
32929,216538542,13.0,15.0,TRAMONTINA,14.0,959.7646719410001,65.0,1.0
32947,216538542,13.0,15.0,TRAMONTINA,14.0,368.714020155,60.411764705900005,0.0
33008,258464272,11.0,11.0,BRINOX,15.5,601.754169171,22.67,0.0
33031,216538542,13.0,15.0,TRAMONTINA,14.0,746.715618102,62.3333333333,0.0
33112,216538542,13.0,15.0,TRAMONTINA,14.0,232.20920323599998,64.12375,0.0
33150,216538542,13.0,15.0,TRAMONTINA,14.0,837.892954337,65.0,0.0
33236,216538542,13.0,15.0,TRAMONTINA,14.0,770.763193174,65.2268181818,0.0
33306,258464144,11.3,13.0,BRINOX,19.5,401.87557598800004,62.1134090909,0.0
33477,216538542,13.0,15.0,TRAMONTINA,14.0,780.520581744,59.0,0.0
33523,216538542,13.0,15.0,TRAMONTINA,14.0,457.265377745,66.2444444444,0.0
33562,216538542,13.0,15.0,TRAMONTINA,14.0,673.977964315,64.5973333333,0.0
33601,216538542,13.0,15.0,TRAMONTINA,14.0,424.06767461699997,65.0,1.0
33614,216538542,13.0,15.0,TRAMONTINA,14.0,150.891282741,64.985,0.0
33829,216538542,13.0,15.0,TRAMONTINA,14.0,106.72270996200001,65.0,0.0
33867,216538542,13.0,15.0,TRAMONTINA,14.0,215.483195628,65.0,0.0
33946,216538542,13.0,15.0,TRAMONTINA,14.0,982.6029128519999,65.0,1.0
34043,216538542,13.0,15.0,TRAMONTINA,14.0,345.798134805,65.44800000000001,0.0
34194,216538542,13.0,15.0,TRAMONTINA,14.0,896.532427248,65.0,0.0
34237,216538542,13.0,15.0,TRAMONTINA,14.0,248.672698907,65.0,1.0
34267,216538542,13.0,15.0,TRAMONTINA,14.0,967.944899878,64.4422222222,0.0
34318,216538542,13.0,15.0,TRAMONTINA,14.0,543.406698346,65.0,0.0
34327,216538542,13.0,15.0,TRAMONTINA,14.0,853.5981066530001,64.7669230769,0.0
34505,258464272,11.0,11.0,BRINOX,15.5,666.148328779,64.88346153845,0.0
34537,216538542,13.0,15.0,TRAMONTINA,14.0,447.34183279300004,65.0,1.0
34540,216538542,13.0,15.0,TRAMONTINA,14.0,483.339510932,68.39,0.0
34555,216538542,13.0,15.0,TRAMONTINA,14.0,161.16886567,63.5,0.0
34600,216538542,13.0,15.0,TRAMONTINA,14.0,44.003375022600004,64.5973333333,0.0
34609,216538542,13.0,15.0,TRAMONTINA,14.0,87.3329795799,65.0,0.0
34622,216538542,13.0,15.0,TRAMONTINA,14.0,578.5106806059999,65.0,1.0
34774,257169156,13.0,15.0,TRAMONTINA,14.0,661.393750224,79.04,0.0
34857,216538542,13.0,15.0,TRAMONTINA,14.0,425.028396025,64.975,0.0
34911,216538542,13.0,15.0,TRAMONTINA,14.0,646.049877733,65.0,1.0
35016,216538542,13.0,15.0,TRAMONTINA,14.0,401.954730714,65.0,0.0
35076,216538542,13.0,15.0,TRAMONTINA,14.0,902.844785073,65.0,0.0
35132,216538542,13.0,15.0,TRAMONTINA,14.0,271.361411056,65.0,0.0
35186,216538542,13.0,15.0,TRAMONTINA,14.0,429.670296085,65.0,0.0
35193,257169156,13.0,15.0,TRAMONTINA,14.0,519.084106497,79.04,0.0
35534,216538542,13.0,15.0,TRAMONTINA,14.0,349.647122567,73.17909090910001,0.0
35624,216538542,13.0,15.0,TRAMONTINA,14.0,181.2042766657,67.3181818182,0.0
35650,216538542,13.0,15.0,TRAMONTINA,14.0,12.7614307644,66.2444444444,0.0
35698,216538542,13.0,15.0,TRAMONTINA,14.0,375.915015428,64.99,0.0
35711,216538542,13.0,15.0,TRAMONTINA,14.0,95.12739355129999,65.0,0.0
35809,216538542,13.0,15.0,TRAMONTINA,14.0,481.34899116699995,64.1428571429,0.0
35823,216538542,13.0,15.0,TRAMONTINA,14.0,919.538472202,65.1134615385,0.0
35974,216538542,13.0,15.0,TRAMONTINA,14.0,760.7454870989999,65.0,0.0
35982,216538542,13.0,15.0,TRAMONTINA,14.0,189.728801073,65.6375,0.0
35998,216538542,13.0,15.0,TRAMONTINA,14.0,719.541633885,66.275,0.0
36142,216538542,13.0,15.0,TRAMONTINA,14.0,704.531844562,65.0,0.0
36247,257169156,13.0,15.0,TRAMONTINA,14.0,963.203977144,71.0,0.0
36286,257169156,13.0,15.0,TRAMONTINA,14.0,979.454596375,77.0,1.0
36392,216538542,13.0,15.0,TRAMONTINA,14.0,959.445089516,64.99,0.0
36436,216538542,13.0,15.0,TRAMONTINA,14.0,928.1766973580001,59.0,0.0
36452,216538542,13.0,15.0,TRAMONTINA,14.0,276.82653131,64.3152631579,0.0
36568,216538542,13.0,15.0,TRAMONTINA,14.0,83.0569399505,60.8,0.0
36624,216538542,13.0,15.0,TRAMONTINA,14.0,228.306020865,60.411764705900005,0.0
36626,216538542,13.0,15.0,TRAMONTINA,14.0,891.2733560419999,64.702962963,0.0
36642,216538542,13.0,15.0,TRAMONTINA,14.0,909.391836947,66.2475,0.0
36674,216538542,13.0,15.0,TRAMONTINA,14.0,599.091336877,60.8,0.0
36838,216538542,13.0,15.0,TRAMONTINA,14.0,308.317735377,65.0,1.0
36863,216538542,13.0,15.0,TRAMONTINA,14.0,690.5772136710001,59.0,0.0
37095,216538542,13.0,15.0,TRAMONTINA,14.0,373.24425409199995,65.0,0.0
37269,216538542,13.0,15.0,TRAMONTINA,14.0,363.34203515300004,65.0,0.0
37350,216538542,13.0,15.0,TRAMONTINA,14.0,823.386729753,65.0,1.0
37416,216538542,13.0,15.0,TRAMONTINA,14.0,740.7632396675,65.0,0.0
37440,216538542,13.0,15.0,TRAMONTINA,14.0,658.1397495819999,65.0,0.0
37582,216538542,13.0,15.0,TRAMONTINA,14.0,241.82355657,65.44800000000001,0.0
37756,257256182,12.0,13.0,BRINOX,17.5,227.80232719,34.99,0.0
37767,216538542,13.0,15.0,TRAMONTINA,14.0,841.685569982,62.0,0.0
37888,216538542,13.0,15.0,TRAMONTINA,14.0,964.144743038,62.6,0.0
38063,216538542,13.0,15.0,TRAMONTINA,14.0,970.8304228139999,64.1428571429,0.0
38125,258462864,11.0,11.0,BRINOX,15.5,659.200550995,26.14,0.0
38251,216538542,13.0,15.0,TRAMONTINA,14.0,161.150809092,64.1428571429,0.0
38285,216538542,13.0,15.0,TRAMONTINA,14.0,316.94799594799997,65.0,0.0
38390,216538542,13.0,15.0,TRAMONTINA,14.0,579.4485539369999,59.0,0.0
38514,216538542,13.0,15.0,TRAMONTINA,14.0,791.5764973439999,70.9133333333,0.0
38575,216538542,13.0,15.0,TRAMONTINA,14.0,590.845762733,59.0,0.0
38588,216538542,13.0,15.0,TRAMONTINA,14.0,254.76498859900002,65.344137931,0.0
38755,216538542,13.0,15.0,TRAMONTINA,14.0,659.211028945,65.0,0.0
38807,216538542,13.0,15.0,TRAMONTINA,14.0,213.49376113,65.224,0.0
38900,216538542,13.0,15.0,TRAMONTINA,14.0,4.3897371952099995,65.44800000000001,0.0
38930,216538542,13.0,15.0,TRAMONTINA,14.0,175.05408810110498,63.5,0.0
38944,216538542,13.0,15.0,TRAMONTINA,14.0,345.718439007,64.702962963,0.0
38968,216538542,13.0,15.0,TRAMONTINA,14.0,921.6978072019999,64.4422222222,0.0
39092,216538542,13.0,15.0,TRAMONTINA,14.0,406.11545766800003,64.7669230769,0.0
39148,216538542,13.0,15.0,TRAMONTINA,14.0,184.544790459,60.8434375,0.0
39152,216538542,13.0,15.0,TRAMONTINA,14.0,678.667459633,65.0,0.0
39219,216538542,13.0,15.0,TRAMONTINA,14.0,991.182068875,65.0,0.0
39235,216538542,13.0,15.0,TRAMONTINA,14.0,875.063114498,60.8434375,0.0
39286,258464390,13.0,15.0,BRINOX,20.0,486.798580473,62.92171875,0.0
39354,216538542,13.0,15.0,TRAMONTINA,14.0,945.206882168,65.0,0.0
39388,216538542,13.0,15.0,TRAMONTINA,14.0,117.245944535,65.0,1.0
39437,216538542,13.0,15.0,TRAMONTINA,14.0,54.1911962457,59.0,0.0
39507,216538542,13.0,15.0,TRAMONTINA,14.0,115.542576669,66.2444444444,0.0
39608,216538542,13.0,15.0,TRAMONTINA,14.0,578.443266326,64.12375,0.0
39809,216538542,13.0,15.0,TRAMONTINA,14.0,678.94358097,60.8,0.0
39819,216538542,13.0,15.0,TRAMONTINA,14.0,948.776136287,65.0,0.0
39864,216538542,13.0,15.0,TRAMONTINA,14.0,75.912909611,65.0,1.0
39865,216538542,13.0,15.0,TRAMONTINA,14.0,348.9447383245,66.6633333333,0.0
39922,216538542,13.0,15.0,TRAMONTINA,14.0,621.976567038,65.83166666665,0.0
40028,216538542,13.0,15.0,TRAMONTINA,14.0,170.82492251,65.0,0.0
40223,216538542,13.0,15.0,TRAMONTINA,14.0,462.430267394,65.62375,0.0
40347,216538542,13.0,15.0,TRAMONTINA,14.0,304.830930813,65.0,1.0
40492,216538542,13.0,15.0,TRAMONTINA,14.0,508.00884710800005,65.0,0.0
40583,216538542,13.0,15.0,TRAMONTINA,14.0,813.1448472989999,64.985,0.0
40669,216538542,13.0,15.0,TRAMONTINA,14.0,500.053165097,59.0,1.0
40673,258462982,12.0,12.5,BRINOX,18.5,290.72216350475,41.76,1.0
40823,216538542,13.0,15.0,TRAMONTINA,14.0,81.3911619125,60.2,0.0
41137,258462864,11.0,11.0,BRINOX,15.5,750.756977828,26.14,1.0
41208,216538542,13.0,15.0,TRAMONTINA,14.0,688.080566624,63.699,0.0
41224,216538542,13.0,15.0,TRAMONTINA,14.0,493.34384689800004,81.3714685315,0.0
41301,216538542,13.0,15.0,TRAMONTINA,14.0,537.09409658,59.0,0.0
41440,216538542,13.0,15.0,TRAMONTINA,14.0,776.3548192019999,63.5,0.0
41520,216538542,13.0,15.0,TRAMONTINA,14.0,648.578424038,64.1428571429,0.0
41561,216538542,13.0,15.0,TRAMONTINA,14.0,871.939954593,65.0,0.0
41611,216538542,13.0,15.0,TRAMONTINA,14.0,334.175128956,63.0,0.0
41665,216538542,13.0,15.0,TRAMONTINA,14.0,570.047956827,64.99,0.0
41679,216538542,13.0,15.0,TRAMONTINA,14.0,609.801307326,59.0,0.0
41842,216538542,13.0,15.0,TRAMONTINA,14.0,817.071731246,64.99,1.0
41888,216538542,13.0,15.0,TRAMONTINA,14.0,403.554715935,65.0,0.0
41908,216538542,13.0,15.0,TRAMONTINA,14.0,143.212373924,65.0,0.0
41980,258463142,12.0,13.0,BRINOX,17.5,200.20160631,32.37,1.0
42061,216538542,13.0,15.0,TRAMONTINA,14.0,898.9536432130001,65.0,0.0
42282,216538542,13.0,15.0,TRAMONTINA,14.0,366.913430986,59.8,0.0
42448,216538542,13.0,15.0,TRAMONTINA,14.0,784.730419278,63.699,0.0
42601,258463142,12.0,13.0,BRINOX,17.5,278.915695884,64.3495,0.0
42608,216538542,13.0,15.0,TRAMONTINA,14.0,489.68694060300004,65.0,0.0
42829,216538542,13.0,15.0,TRAMONTINA,14.0,979.2995489110001,69.99,1.0
42853,216538542,13.0,15.0,TRAMONTINA,14.0,376.656097066,65.0,0.0
42898,216538542,13.0,15.0,TRAMONTINA,14.0,153.284470492,65.0,0.0
42994,216538542,13.0,15.0,TRAMONTINA,14.0,57.018398936800004,62.6734693878,0.0
43034,258464272,11.0,11.0,BRINOX,15.5,337.570496347,26.14,0.0
43068,216538542,13.0,15.0,TRAMONTINA,14.0,651.512249295,65.0,1.0
43108,216538542,13.0,15.0,TRAMONTINA,14.0,931.191145191,64.1428571429,0.0
43138,216538542,13.0,15.0,TRAMONTINA,14.0,240.53361735599998,64.7669230769,0.0
43258,216538542,13.0,15.0,TRAMONTINA,14.0,849.547844545,65.2268181818,0.0
43381,216538542,13.0,15.0,TRAMONTINA,14.0,115.027768737,65.0,0.0
43431,216538542,13.0,15.0,TRAMONTINA,14.0,211.95877907599998,62.6734693878,0.0
43594,257169156,13.0,15.0,TRAMONTINA,14.0,161.232752403,78.015,0.0
43710,216538542,13.0,15.0,TRAMONTINA,14.0,274.442016641,65.0,1.0
43729,216538542,13.0,15.0,TRAMONTINA,14.0,106.256158964,65.0,0.0
43982,216538542,13.0,15.0,TRAMONTINA,14.0,211.481115549,65.0,0.0
44308,258462982,12.0,12.5,BRINOX,18.5,367.073855004,62.0,0.0
44311,216538542,13.0,15.0,TRAMONTINA,14.0,955.792938885,59.0,0.0
44571,216538542,13.0,15.0,TRAMONTINA,14.0,372.41090028300005,65.344137931,0.0
44711,216538542,13.0,15.0,TRAMONTINA,14.0,368.287354858,62.0,0.0
44934,216538542,13.0,15.0,TRAMONTINA,14.0,315.681865642,66.6633333333,0.0
44943,216538542,13.0,15.0,TRAMONTINA,14.0,104.73247751299999,60.411764705900005,0.0
45124,216538542,13.0,15.0,TRAMONTINA,14.0,754.12482316,65.7128571429,0.0
45173,216538542,13.0,15.0,TRAMONTINA,14.0,934.770788053,66.275,0.0
45253,216538542,13.0,15.0,TRAMONTINA,14.0,137.93249368600002,65.0,0.0
45271,216538542,13.0,15.0,TRAMONTINA,14.0,161.880318828,66.6633333333,0.0
45292,216538542,13.0,15.0,TRAMONTINA,14.0,464.243324552,65.0,1.0
45470,216538542,13.0,15.0,TRAMONTINA,14.0,658.545960789,59.0,0.0
45511,216538542,13.0,15.0,TRAMONTINA,14.0,939.119074653,65.344137931,0.0
45519,216538542,13.0,15.0,TRAMONTINA,14.0,997.1598156480001,65.0,0.0
45557,216538542,13.0,15.0,TRAMONTINA,14.0,772.1104971289999,66.2444444444,0.0
45574,216538542,13.0,15.0,TRAMONTINA,14.0,161.190864145,60.411764705900005,0.0
45698,257249242,13.0,15.0,TRAMONTINA,14.0,225.78097927599998,63.53754901960001,0.0
45699,216538542,13.0,15.0,TRAMONTINA,14.0,372.083423906,66.6633333333,0.0
45795,257169156,13.0,15.0,TRAMONTINA,14.0,653.629065915,76.99,0.0
45845,216538542,13.0,15.0,TRAMONTINA,14.0,748.3761512389999,65.0,0.0
45892,216538542,13.0,15.0,TRAMONTINA,14.0,146.401363381,65.0,0.0
45941,216538542,13.0,15.0,TRAMONTINA,14.0,497.74824391100003,64.1428571429,0.0
45963,216538542,13.0,15.0,TRAMONTINA,14.0,849.095124441,65.44800000000001,0.0
46040,216538542,13.0,15.0,TRAMONTINA,14.0,985.227376407,60.2,0.0
46212,216538542,13.0,15.0,TRAMONTINA,14.0,642.416631371,65.2268181818,0.0
46318,216538542,13.0,15.0,TRAMONTINA,14.0,999.559677563,64.1428571429,0.0
46355,216538542,13.0,15.0,TRAMONTINA,14.0,520.878641606,65.0,0.0
46356,258462864,11.0,11.0,BRINOX,15.5,111.92987777399999,65.0,0.0
46456,216538542,13.0,15.0,TRAMONTINA,14.0,966.95719086,65.0,0.0
46459,216538542,13.0,15.0,TRAMONTINA,14.0,599.400384082,65.0,0.0
46485,216538542,13.0,15.0,TRAMONTINA,14.0,655.101983289,59.0,0.0
46511,216538542,13.0,15.0,TRAMONTINA,14.0,488.099722326,65.0,0.0
46515,216538542,13.0,15.0,TRAMONTINA,14.0,813.680139289,74.9,0.0
46596,216538542,13.0,15.0,TRAMONTINA,14.0,256.860121677,65.0,1.0
46783,216538542,13.0,15.0,TRAMONTINA,14.0,844.8672844189999,64.6666666667,0.0
46817,216538542,13.0,15.0,TRAMONTINA,14.0,727.34984293,62.6,0.0
46850,216538542,13.0,15.0,TRAMONTINA,14.0,47.597825828599994,65.0,0.0
47103,216538542,13.0,15.0,TRAMONTINA,14.0,256.48610434,65.0,0.0
47139,216538542,13.0,15.0,TRAMONTINA,14.0,322.03816253400004,73.5,1.0
47145,216538542,13.0,15.0,TRAMONTINA,14.0,65.2504376986,65.0,0.0
47261,216538542,13.0,15.0,TRAMONTINA,14.0,451.63419823,63.699,0.0
47326,216538542,13.0,15.0,TRAMONTINA,14.0,994.741978827,65.0,1.0
47362,257256182,12.0,13.0,BRINOX,17.5,50.427238769300004,34.99,1.0
47379,216538542,13.0,15.0,TRAMONTINA,14.0,816.2556118489999,65.0,0.0
47402,216538542,13.0,15.0,TRAMONTINA,14.0,572.430099512,60.9345652174,0.0
47557,258462864,11.0,11.0,BRINOX,15.5,148.570504291,26.14,0.0
47559,216538542,13.0,15.0,TRAMONTINA,14.0,715.77834503,60.285714285699996,0.0
47632,216538542,13.0,15.0,TRAMONTINA,14.0,127.99685736100001,65.0,0.0
47649,216538542,13.0,15.0,TRAMONTINA,14.0,13.2194733865,65.0,0.0
47874,216538542,13.0,15.0,TRAMONTINA,14.0,447.085428986,65.0,0.0
47918,216538542,13.0,15.0,TRAMONTINA,14.0,312.933361282,64.5973333333,0.0
48081,216538542,13.0,15.0,TRAMONTINA,14.0,183.63871993599997,65.0,0.0
48093,257256182,12.0,13.0,BRINOX,17.5,706.531047883,33.2356140351,0.0
48211,216538542,13.0,15.0,TRAMONTINA,14.0,199.82700947400002,65.0,0.0
48340,257256182,12.0,13.0,BRINOX,17.5,197.64942793,34.99,1.0
48402,216538542,13.0,15.0,TRAMONTINA,14.0,992.701771174,65.0,1.0
48518,216538542,13.0,15.0,TRAMONTINA,14.0,343.106266832,65.0,0.0
48533,216538542,13.0,15.0,TRAMONTINA,14.0,984.250568188,64.99,0.0
48573,216538542,13.0,15.0,TRAMONTINA,14.0,221.527753336,70.9133333333,0.0
48713,216538542,13.0,15.0,TRAMONTINA,14.0,185.549824779,65.0,0.0
48762,258462864,11.0,11.0,BRINOX,15.5,149.57189622200002,43.835,0.0
48831,258464272,11.0,11.0,BRINOX,15.5,437.690993844,22.67,0.0
48887,216538542,13.0,15.0,TRAMONTINA,14.0,160.306904928,59.8,0.0
49034,216538542,13.0,15.0,TRAMONTINA,14.0,14.5589479409,62.6734693878,0.0
