,ITEM_ID,MARCA,TEM_FERRO_FUNDIDO,TEM_TAMPA,TIPO_WOK,SESSION_ID,ITEM_PRICE,INTERESTED
35371,257531582,HAPPYCALL,NAO,0.0,NAO,86.92689002889999,267.284761905,0.0
35373,257530864,HAPPYCALL,NAO,1.0,SIM,694.153605999,147.1373809525,0.0
35409,242956508,ROCHEDO,NAO,0.0,NAO,776.883683082,26.99,1.0
35427,257488664,BRINOX,NAO,0.0,NAO,958.783154401,16.6168292683,0.0
35434,255487712,LA CUISINE,NAO,0.0,NAO,783.1307486489999,89.99,0.0
35437,13863712,TRAMONTINA,NAO,0.0,NAO,814.570602779,97.4,0.0
35446,245841928,EURO,NAO,0.0,NAO,817.8768328489999,34.615,0.0
35486,653352,TRAMONTINA,NAO,0.0,NAO,912.715874342,165.9,0.0
35494,257488824,BRINOX,NAO,0.0,NAO,348.196790179,26.99,0.0
35504,653352,TRAMONTINA,NAO,0.0,NAO,328.882223668,151.614285714,0.0
35524,257532742,HAPPYCALL,NAO,1.0,SIM,439.24162805699996,120.802142857,0.0
35528,255487712,LA CUISINE,NAO,0.0,NAO,760.888863507,89.99,0.0
35541,242956508,ROCHEDO,NAO,0.0,NAO,317.860199769,29.7,0.0
35566,11996682,TRAMONTINA,NAO,0.0,NAO,129.357182723,138.61592592600002,0.0
35572,245841962,EURO,NAO,0.0,NAO,171.386434913,109.60599326605,0.0
35587,255487712,LA CUISINE,NAO,0.0,NAO,213.41568710299998,80.5960606061,0.0
35621,257163140,BRINOX,NAO,0.0,NAO,770.441013238,135.9,0.0
35642,259619742,FUMIL,SIM,0.0,NAO,334.741148182,80.01,0.0
35648,259619742,FUMIL,SIM,0.0,NAO,321.76887320099996,54.855000000000004,0.0
35676,242956508,ROCHEDO,NAO,0.0,NAO,949.816147807,29.7,0.0
35680,259620430,FUMIL,SIM,1.0,NAO,753.7092981564999,29.7,0.0
35700,242956508,ROCHEDO,NAO,0.0,NAO,557.602448506,29.7,0.0
35722,257168242,BRINOX,NAO,0.0,NAO,315.124447526,118.0,0.0
35725,245841842,EURO,NAO,0.0,NAO,415.18499006300004,34.99,1.0
35730,255487712,LA CUISINE,NAO,0.0,NAO,136.309299575,99.99,0.0
35765,242956508,ROCHEDO,NAO,0.0,NAO,629.0484300859999,29.7,0.0
35787,257532432,HAPPYCALL,NAO,0.0,NAO,182.955229672,29.7,0.0
35788,242956508,ROCHEDO,NAO,0.0,NAO,907.3444527510001,29.7,0.0
35812,225903416,JOMAFE,NAO,0.0,NAO,885.862922423,109.99,0.0
35816,257165854,BRINOX,NAO,0.0,NAO,931.45710754,58.72,0.0
35818,255487712,LA CUISINE,NAO,0.0,NAO,798.285378297,89.99,0.0
35820,259619742,FUMIL,SIM,0.0,NAO,810.076794869,59.13,0.0
35826,10697200,TRAMONTINA,NAO,0.0,NAO,749.811333387,74.56,0.0
35841,255487712,LA CUISINE,NAO,0.0,NAO,77.95173235520001,89.99,0.0
35847,13863716,TRAMONTINA,NAO,0.0,NAO,144.05962346,159.9,0.0
35848,242956508,ROCHEDO,NAO,0.0,NAO,757.981059312,29.7,0.0
35850,255487712,LA CUISINE,NAO,0.0,NAO,638.661139543,89.99,0.0
35857,11996682,TRAMONTINA,NAO,0.0,NAO,377.345726207,142.828,0.0
35863,653352,TRAMONTINA,NAO,0.0,NAO,579.71417798,139.49,0.0
35872,225903566,JOMAFE,NAO,0.0,NAO,254.800639287,134.99,0.0
35874,263055906,EURO HOME,NAO,0.0,NAO,182.609649545,47.99,0.0
35879,255487712,LA CUISINE,NAO,0.0,NAO,784.5530890189999,79.99,0.0
35883,12099434,TRAMONTINA,NAO,0.0,NAO,796.1977482469999,119.99000000000001,0.0
35892,225903608,JOMAFE,NAO,0.0,NAO,771.0936982889999,159.99,0.0
35905,257488824,BRINOX,NAO,0.0,NAO,409.65489285300004,26.99,1.0
35914,257165854,BRINOX,NAO,0.0,NAO,840.587935692,77.21,0.0
35972,242956508,ROCHEDO,NAO,0.0,NAO,196.00666843099998,29.7,0.0
35991,245841842,EURO,NAO,0.0,NAO,850.381445362,34.99,0.0
35992,260011708,PANELA MINEIRA,SIM,1.0,NAO,963.187388707,53.8847368421,0.0
36001,259619956,FUMIL,SIM,1.0,NAO,913.8645642160001,45.9,0.0
36010,257490424,BRINOX,NAO,0.0,NAO,869.5308709289999,25.39,0.0
36019,259619582,FUMIL,SIM,1.0,NAO,264.940755679,102.398333333,0.0
36021,225903448,JOMAFE,NAO,0.0,NAO,994.702975449,89.99,0.0
36023,13863712,TRAMONTINA,NAO,0.0,NAO,36.7768756347,96.9,0.0
36035,255487712,LA CUISINE,NAO,0.0,NAO,535.0762034080001,97.99,0.0
36037,653352,TRAMONTINA,NAO,0.0,NAO,943.102032888,166.4,0.0
36045,242956508,ROCHEDO,NAO,0.0,NAO,812.8555536189999,29.7,0.0
36047,257532432,HAPPYCALL,NAO,0.0,NAO,201.508691008,389.9,0.0
36050,258507786,BRINOX,NAO,0.0,NAO,209.65006109400002,47.47,0.0
36072,255487712,LA CUISINE,NAO,0.0,NAO,127.92590677,79.99,0.0
36090,245842172,EURO,NAO,0.0,NAO,665.644161436,115.80000000000001,0.0
36130,653352,TRAMONTINA,NAO,0.0,NAO,54.0133845273,151.61,0.0
36137,257531582,HAPPYCALL,NAO,0.0,NAO,317.11359356099996,259.9,0.0
36144,242956508,ROCHEDO,NAO,0.0,NAO,903.247171778,29.7,0.0
36156,11996250,TRAMONTINA,NAO,0.0,NAO,867.1121042469999,93.9,0.0
36158,245841962,EURO,NAO,0.0,NAO,92.361969011,34.99,0.0
36178,257532432,HAPPYCALL,NAO,0.0,NAO,199.469610595,389.9,1.0
36184,257530864,HAPPYCALL,NAO,1.0,SIM,401.65770195,484.99,0.0
36212,257488824,BRINOX,NAO,0.0,NAO,295.937244722,26.99,0.0
36219,260011708,PANELA MINEIRA,SIM,1.0,NAO,11.6551101694,52.555217391300005,0.0
36223,257531986,HAPPYCALL,NAO,0.0,NAO,361.829540275,43.77260869565001,0.0
36224,245841962,EURO,NAO,0.0,NAO,98.5385955001,34.99,0.0
36230,257530864,HAPPYCALL,NAO,1.0,SIM,36.4201556386,484.252857143,0.0
36232,257532432,HAPPYCALL,NAO,0.0,NAO,545.86748202,389.9,0.0
36237,259619742,FUMIL,SIM,0.0,NAO,832.286036565,59.13,0.0
36241,257531582,HAPPYCALL,NAO,0.0,NAO,431.539444427,261.773333333,0.0
36245,257531582,HAPPYCALL,NAO,0.0,NAO,748.139704421,288.0,0.0
36248,255487712,LA CUISINE,NAO,0.0,NAO,658.348032763,89.99,1.0
36260,257171850,BRINOX,NAO,0.0,NAO,519.406219758,58.489999999999995,0.0
36265,245841736,EURO,NAO,0.0,NAO,380.46440675300005,26.99,0.0
36282,259619742,FUMIL,SIM,0.0,NAO,390.69670693800003,59.13,0.0
36308,255487712,LA CUISINE,NAO,0.0,NAO,117.74834628,89.99,0.0
36314,10697200,TRAMONTINA,NAO,0.0,NAO,367.99894969699994,91.945,0.0
36334,11996250,TRAMONTINA,NAO,0.0,NAO,265.173047939,93.9,0.0
36339,242956508,ROCHEDO,NAO,0.0,NAO,658.039219463,76.515,0.0
36350,259619742,FUMIL,SIM,0.0,NAO,871.440617198,59.13,0.0
36357,245841768,EURO,NAO,0.0,NAO,393.27998676,32.99,0.0
36385,255487712,LA CUISINE,NAO,0.0,NAO,611.972017614,89.99,0.0
36386,257490350,BRINOX,NAO,0.0,NAO,271.797502996,12.345,0.0
36388,242956508,ROCHEDO,NAO,0.0,NAO,862.6986970810001,29.7,0.0
36391,653352,TRAMONTINA,NAO,0.0,NAO,387.810596178,164.321111111,0.0
36406,259620430,FUMIL,SIM,1.0,NAO,461.43021727300004,122.1555555555,0.0
36409,259620238,FUMIL,SIM,1.0,NAO,234.940070045,79.99,1.0
36414,11996250,TRAMONTINA,NAO,0.0,NAO,272.324124109,84.99,0.0
36422,255487712,LA CUISINE,NAO,0.0,NAO,231.088847301,89.99,0.0
36430,653352,TRAMONTINA,NAO,0.0,NAO,941.953450537,139.49,0.0
36444,14807804,TRAMONTINA,NAO,1.0,NAO,224.657175969,113.9,1.0
36450,260011708,PANELA MINEIRA,SIM,1.0,NAO,656.97394254,106.945,0.0
36454,255487712,LA CUISINE,NAO,0.0,NAO,512.0689943140001,99.99,0.0
36461,257488664,BRINOX,NAO,0.0,NAO,750.812869663,63.489999999999995,0.0
36471,257488824,BRINOX,NAO,0.0,NAO,958.41112046,26.99,0.0
36493,13863712,TRAMONTINA,NAO,0.0,NAO,172.11408478099997,97.4,0.0
36503,257532742,HAPPYCALL,NAO,1.0,SIM,682.837187661,66.19500000000001,0.0
36518,245841962,EURO,NAO,0.0,NAO,301.669647492,34.99,1.0
36521,257531582,HAPPYCALL,NAO,0.0,NAO,107.794008853,261.773333333,0.0
36539,257531986,HAPPYCALL,NAO,0.0,NAO,128.429286591,399.9,0.0
36548,255487712,LA CUISINE,NAO,0.0,NAO,264.613719741,83.99,0.0
36553,11996250,TRAMONTINA,NAO,0.0,NAO,864.2350891880001,106.53142857133334,0.0
36554,259619742,FUMIL,SIM,0.0,NAO,24.7866658859,129.07285714266666,0.0
36555,653352,TRAMONTINA,NAO,0.0,NAO,558.631281636,151.614285714,0.0
36560,259620356,FUMIL,SIM,1.0,NAO,679.414972391,47.99,0.0
36563,255487712,LA CUISINE,NAO,0.0,NAO,838.371993455,89.99,0.0
36570,255487712,LA CUISINE,NAO,0.0,NAO,610.2732094119999,84.5670072993,0.0
36576,225903566,JOMAFE,NAO,0.0,NAO,102.007796072,61.78350364965,0.0
36583,245841810,EURO,NAO,0.0,NAO,195.97971805400002,39.0,0.0
36589,263055714,EURO HOME,NAO,0.0,NAO,616.109587874,34.35,0.0
36595,242956508,ROCHEDO,NAO,0.0,NAO,151.913582942,29.7,0.0
36596,258461382,BRINOX,NAO,1.0,NAO,690.947885038,87.44999999999999,0.0
36602,259616156,FUMIL,SIM,1.0,NAO,184.13051329599998,145.2,0.0
36617,10180692,TRAMONTINA,NAO,0.0,NAO,731.364977202,188.9,0.0
36632,257532742,HAPPYCALL,NAO,1.0,SIM,926.230910043,151.945,0.0
36640,239822564,DYNASTY,NAO,0.0,NAO,203.067070715,114.99,0.0
36656,12099434,TRAMONTINA,NAO,0.0,NAO,751.151452916,25.9,0.0
36659,259619838,FUMIL,SIM,0.0,NAO,207.740881216,32.99,0.0
36684,257488824,BRINOX,NAO,0.0,NAO,665.427840662,29.99,0.0
36715,259620356,FUMIL,SIM,1.0,NAO,784.294460703,47.99,0.0
36748,240761674,MTA,NAO,0.0,NAO,528.837272181,53.56,0.0
36749,259619742,FUMIL,SIM,0.0,NAO,876.1265779060001,59.13,1.0
36764,259619742,FUMIL,SIM,0.0,NAO,501.38047974,59.13,0.0
36776,223402004,CERAFLAME,NAO,1.0,NAO,625.800729604,73.21000000000001,0.0
36788,255487712,LA CUISINE,NAO,0.0,NAO,166.791883836,87.29,0.0
36801,258462074,BRINOX,NAO,0.0,NAO,44.655568501000005,35.6,0.0
36809,13863712,TRAMONTINA,NAO,0.0,NAO,117.924786581,97.1093877551,0.0
36819,245842280,EURO,NAO,0.0,NAO,254.849593872,72.93469387755,0.0
36864,259619838,FUMIL,SIM,0.0,NAO,497.915503949,48.76,0.0
36881,256481304,HERCULES,SIM,0.0,NAO,229.984943988,44.7175,0.0
36887,257168328,BRINOX,NAO,0.0,NAO,97.6190577541,40.675,0.0
36888,255487712,LA CUISINE,NAO,0.0,NAO,564.226554227,89.99,0.0
36890,257171850,BRINOX,NAO,0.0,NAO,813.9185710360001,214.495,0.0
36905,257796924,HAPPYCALL,NAO,0.0,NAO,830.223216748,339.0,0.0
36908,259619742,FUMIL,SIM,0.0,NAO,573.283139681,59.13,0.0
36920,257488824,BRINOX,NAO,0.0,NAO,389.73514047199996,29.99,0.0
36944,255487712,LA CUISINE,NAO,0.0,NAO,272.293806713,84.7794736842,0.0
36952,257530864,HAPPYCALL,NAO,1.0,SIM,327.078564809,95.90298245613333,0.0
36953,257165624,BRINOX,NAO,0.0,NAO,817.840672463,107.02649122806667,0.0
36966,13863700,TRAMONTINA,NAO,0.0,NAO,907.771466538,118.15,0.0
37004,11996250,TRAMONTINA,NAO,0.0,NAO,48.1480426851,93.40454545450001,0.0
37013,257488824,BRINOX,NAO,0.0,NAO,658.811711781,26.99,0.0
37034,245841842,EURO,NAO,0.0,NAO,698.47354342,34.99,0.0
37037,218994466,CERAFLAME,NAO,1.0,NAO,412.709120661,132.9,0.0
37053,257532624,HAPPYCALL,NAO,0.0,NAO,121.99241720399999,96.015,0.0
37076,259619742,FUMIL,SIM,0.0,NAO,136.614809454,59.13,0.0
37089,11996250,TRAMONTINA,NAO,0.0,NAO,506.223528249,90.9,0.0
37093,245841842,EURO,NAO,0.0,NAO,251.535965208,35.91,0.0
37120,257532432,HAPPYCALL,NAO,0.0,NAO,585.3541653359999,59.949999999999996,0.0
37138,255487712,LA CUISINE,NAO,0.0,NAO,230.230624342,83.99,0.0
37148,255487712,LA CUISINE,NAO,0.0,NAO,377.789317661,89.99,0.0
37173,242956508,ROCHEDO,NAO,0.0,NAO,900.640529948,29.7,0.0
37175,245841962,EURO,NAO,0.0,NAO,330.515386175,34.99,0.0
37180,11996250,TRAMONTINA,NAO,0.0,NAO,21.5177870098,93.9,0.0
37195,255487712,LA CUISINE,NAO,0.0,NAO,232.69295966099997,99.99,0.0
37201,13863712,TRAMONTINA,NAO,0.0,NAO,540.114698095,99.9,0.0
37242,653352,TRAMONTINA,NAO,0.0,NAO,489.435963417,163.87,0.0
37251,245841962,EURO,NAO,0.0,NAO,563.596054787,34.99,0.0
37273,257796924,HAPPYCALL,NAO,0.0,NAO,156.182558954,366.0,0.0
37278,259619956,FUMIL,SIM,1.0,NAO,643.8380718430001,39.99,1.0
37280,11996250,TRAMONTINA,NAO,0.0,NAO,64.7003783694,93.40454545450001,0.0
37288,257168242,BRINOX,NAO,0.0,NAO,150.605608813,106.62625,0.0
37296,257796924,HAPPYCALL,NAO,0.0,NAO,435.058357575,339.0,0.0
37299,225903608,JOMAFE,NAO,0.0,NAO,492.349679312,159.99,0.0
37320,257531986,HAPPYCALL,NAO,0.0,NAO,557.118225801,262.995,0.0
37333,257796924,HAPPYCALL,NAO,0.0,NAO,392.92448283699997,366.0,0.0
37356,13863712,TRAMONTINA,NAO,0.0,NAO,216.67918042,91.98,0.0
37358,256481432,HERCULES,SIM,0.0,NAO,554.316665915,175.88,0.0
37360,257531582,HAPPYCALL,NAO,0.0,NAO,913.221294,259.9,0.0
37363,256483438,HERCULES,SIM,0.0,NAO,19.1710881763,174.9,0.0
37377,218994466,CERAFLAME,NAO,1.0,NAO,921.9013147410001,132.9,0.0
37388,242956508,ROCHEDO,NAO,0.0,NAO,186.09540953599998,29.7,1.0
37395,225903566,JOMAFE,NAO,0.0,NAO,928.922915434,134.99,0.0
37396,242956508,ROCHEDO,NAO,0.0,NAO,433.04165109,29.7,0.0
37401,257165760,BRINOX,NAO,0.0,NAO,718.259220177,64.8,0.0
37408,13863712,TRAMONTINA,NAO,0.0,NAO,86.2842348675,99.9,0.0
37430,257165854,BRINOX,NAO,0.0,NAO,629.2477821719999,68.0,1.0
37431,225903448,JOMAFE,NAO,0.0,NAO,763.220960462,89.99,0.0
37438,255487712,LA CUISINE,NAO,0.0,NAO,467.195416335,89.99,0.0
37445,242956508,ROCHEDO,NAO,0.0,NAO,827.4325179360001,30.3655172414,0.0
37454,11996250,TRAMONTINA,NAO,0.0,NAO,356.13192715599996,91.7657142857,0.0
37457,13863712,TRAMONTINA,NAO,0.0,NAO,725.3638872560001,97.08654545450001,0.0
37467,260011708,PANELA MINEIRA,SIM,1.0,NAO,817.9115102110001,47.99,0.0
37470,225903416,JOMAFE,NAO,0.0,NAO,316.278869739,93.99,0.0
37471,259620356,FUMIL,SIM,1.0,NAO,692.481152815,47.99,1.0
37472,257796924,HAPPYCALL,NAO,0.0,NAO,25.4888517846,314.9,0.0
37488,245842246,EURO,NAO,0.0,NAO,462.62511941199995,50.67,0.0
37506,259619838,FUMIL,SIM,0.0,NAO,256.564757277,48.76,0.0
37516,216538756,TRAMONTINA,NAO,0.0,NAO,763.0830497219999,54.9,1.0
37531,255487712,LA CUISINE,NAO,0.0,NAO,175.77379081799998,89.99,0.0
37537,218994466,CERAFLAME,NAO,1.0,NAO,255.622172611,132.9,0.0
37540,10697200,TRAMONTINA,NAO,0.0,NAO,700.371574994,99.99,0.0
37549,245841682,EURO,NAO,0.0,NAO,230.817564772,32.99,0.0
37550,10697200,TRAMONTINA,NAO,0.0,NAO,377.963505457,99.7,0.0
37566,257488664,BRINOX,NAO,0.0,NAO,147.513859839,16.99,1.0
37572,259620110,FUMIL,SIM,1.0,NAO,13.0521838827,159.99,0.0
37574,653352,TRAMONTINA,NAO,0.0,NAO,120.377424005,166.4,1.0
37597,255487712,LA CUISINE,NAO,0.0,NAO,369.055796375,85.50914893619999,0.0
37600,242956508,ROCHEDO,NAO,0.0,NAO,23.1205629457,29.7,0.0
37609,255487712,LA CUISINE,NAO,0.0,NAO,61.494794846000005,75.95,0.0
37621,257488824,BRINOX,NAO,0.0,NAO,334.794533861,29.835,0.0
37645,257490350,BRINOX,NAO,0.0,NAO,93.1906167876,20.8252941176,0.0
37650,10697204,TRAMONTINA,NAO,0.0,NAO,994.237078116,177.41444444400003,0.0
37666,257531582,HAPPYCALL,NAO,0.0,NAO,690.238160418,259.9,0.0
37673,242956508,ROCHEDO,NAO,0.0,NAO,749.5755696919999,29.7,0.0
37676,653352,TRAMONTINA,NAO,0.0,NAO,394.423691104,165.9,0.0
37706,255487712,LA CUISINE,NAO,0.0,NAO,825.353214436,77.9061764706,0.0
37717,245842002,EURO,NAO,0.0,NAO,100.17011549,105.0980882353,0.0
37723,10697204,TRAMONTINA,NAO,0.0,NAO,60.119410833,132.29,0.0
37735,11996250,TRAMONTINA,NAO,0.0,NAO,876.959983697,86.96,0.0
37743,225903566,JOMAFE,NAO,0.0,NAO,541.602340454,134.99,0.0
37750,240761674,MTA,NAO,0.0,NAO,206.244697211,96.40125,0.0
37761,216538756,TRAMONTINA,NAO,0.0,NAO,791.7179921410001,57.8125,0.0
37778,259619710,FUMIL,SIM,1.0,NAO,341.05312143099997,124.9,0.0
37796,245841962,EURO,NAO,0.0,NAO,117.493144254,34.99,0.0
37828,242956508,ROCHEDO,NAO,0.0,NAO,80.3749808969,29.7,1.0
37836,242956508,ROCHEDO,NAO,0.0,NAO,774.921197832,29.7,1.0
37841,259619742,FUMIL,SIM,0.0,NAO,638.8356456930001,59.13,0.0
37861,218994466,CERAFLAME,NAO,1.0,NAO,379.16880207699995,119.9,0.0
37898,11996250,TRAMONTINA,NAO,0.0,NAO,158.57990299,92.2169230769,0.0
37916,225903608,JOMAFE,NAO,0.0,NAO,629.1719507,159.99,0.0
37919,12099434,TRAMONTINA,NAO,0.0,NAO,808.55931817,94.99000000000001,0.0
37929,257488824,BRINOX,NAO,0.0,NAO,332.697365859,29.99,1.0
37930,13863716,TRAMONTINA,NAO,0.0,NAO,20.7469044166,158.836315789,0.0
37942,240761674,MTA,NAO,0.0,NAO,315.813486893,117.3931578945,0.0
37951,255487712,LA CUISINE,NAO,0.0,NAO,987.877697283,75.95,0.0
37955,255487712,LA CUISINE,NAO,0.0,NAO,869.37713254,99.99,0.0
37958,257488824,BRINOX,NAO,0.0,NAO,864.095501734,26.99,0.0
37969,218994466,CERAFLAME,NAO,1.0,NAO,729.447245738,119.9,0.0
37976,225903566,JOMAFE,NAO,0.0,NAO,261.253419841,134.99,0.0
37984,242956508,ROCHEDO,NAO,0.0,NAO,217.665342566,30.3655172414,0.0
37986,242956508,ROCHEDO,NAO,0.0,NAO,258.635549696,29.7,0.0
37989,257531986,HAPPYCALL,NAO,0.0,NAO,140.509478607,44.845,0.0
37993,263055992,EURO HOME,NAO,0.0,NAO,10.6289880168,59.99,0.0
37994,256483438,HERCULES,SIM,0.0,NAO,205.336811659,65.32333333333334,0.0
37999,257532624,HAPPYCALL,NAO,0.0,NAO,529.399980414,70.65666666666667,0.0
38025,259620238,FUMIL,SIM,1.0,NAO,397.76484146300004,75.99,0.0
38034,216538756,TRAMONTINA,NAO,0.0,NAO,714.4073036980001,119.16375,0.0
38043,653352,TRAMONTINA,NAO,0.0,NAO,261.085809968,162.3375,0.0
38046,10697204,TRAMONTINA,NAO,0.0,NAO,995.5771487239999,132.29,0.0
38052,259620110,FUMIL,SIM,1.0,NAO,897.6241486819999,159.99,0.0
38053,259619582,FUMIL,SIM,1.0,NAO,869.756788505,74.99,0.0
38064,259619742,FUMIL,SIM,0.0,NAO,993.014001041,80.01,0.0
38068,257490350,BRINOX,NAO,0.0,NAO,576.215772662,20.8252941176,0.0
38070,11996250,TRAMONTINA,NAO,0.0,NAO,120.18932355700001,93.9,0.0
38081,257531582,HAPPYCALL,NAO,0.0,NAO,281.1297874465,288.0,0.0
38084,10180692,TRAMONTINA,NAO,0.0,NAO,442.070251336,188.9,0.0
38098,259619742,FUMIL,SIM,0.0,NAO,711.82106709,59.13,1.0
38114,257488824,BRINOX,NAO,0.0,NAO,761.668694993,29.99,0.0
38127,10697200,TRAMONTINA,NAO,0.0,NAO,458.21497935300005,118.59,0.0
38129,257168242,BRINOX,NAO,0.0,NAO,323.934952023,101.54,1.0
38132,653352,TRAMONTINA,NAO,0.0,NAO,498.59777413,150.9,0.0
38173,245841736,EURO,NAO,0.0,NAO,829.018041094,25.3025,0.0
38191,10697200,TRAMONTINA,NAO,0.0,NAO,673.661471145,99.7,0.0
38227,11996254,TRAMONTINA,NAO,0.0,NAO,518.304901196,162.54,0.0
38245,245842002,EURO,NAO,0.0,NAO,718.426782324,96.11999999999999,0.0
38247,242956508,ROCHEDO,NAO,0.0,NAO,916.771676296,29.7,1.0
38253,11996250,TRAMONTINA,NAO,0.0,NAO,796.417540552,93.9,1.0
38264,257532742,HAPPYCALL,NAO,1.0,SIM,801.7631155060001,176.89999999999998,0.0
38281,257531582,HAPPYCALL,NAO,0.0,NAO,986.330574705,259.9,0.0
38282,255487712,LA CUISINE,NAO,0.0,NAO,64.0911702277,89.99,0.0
38284,259619742,FUMIL,SIM,0.0,NAO,682.8271721680001,59.13,0.0
38290,263055992,EURO HOME,NAO,0.0,NAO,619.001328693,59.99,0.0
38300,11996250,TRAMONTINA,NAO,0.0,NAO,293.669607643,92.2592857143,0.0
38303,259620430,FUMIL,SIM,1.0,NAO,639.463802624,81.07964285715,0.0
38315,257168328,BRINOX,NAO,0.0,NAO,338.445078321,69.9,0.0
38322,242956508,ROCHEDO,NAO,0.0,NAO,73.3626178215,36.1333333333,0.0
38329,257490350,BRINOX,NAO,0.0,NAO,239.09803568200002,20.8252941176,0.0
38358,259619742,FUMIL,SIM,0.0,NAO,811.490401928,59.13,0.0
38361,260011708,PANELA MINEIRA,SIM,1.0,NAO,615.966139783,52.555217391300005,0.0
38375,242956508,ROCHEDO,NAO,0.0,NAO,376.606589361,29.7,0.0
38386,260011708,PANELA MINEIRA,SIM,1.0,NAO,114.502684253,48.99,0.0
38404,259620356,FUMIL,SIM,1.0,NAO,888.818192934,70.5661764706,0.0
38422,11996250,TRAMONTINA,NAO,0.0,NAO,207.310953955,92.1423529412,0.0
38428,257531986,HAPPYCALL,NAO,0.0,NAO,147.05355775,399.9,0.0
38436,257488824,BRINOX,NAO,0.0,NAO,243.095160802,26.99,0.0
38437,257796924,HAPPYCALL,NAO,0.0,NAO,688.25500035,366.0,0.0
38443,13863700,TRAMONTINA,NAO,0.0,NAO,814.9970858055001,227.995,0.0
38460,255487712,LA CUISINE,NAO,0.0,NAO,941.739171261,89.99,0.0
38470,225903566,JOMAFE,NAO,0.0,NAO,114.534999499,134.99,0.0
38472,257531986,HAPPYCALL,NAO,0.0,NAO,131.517377324,299.99,0.0
38473,242956508,ROCHEDO,NAO,0.0,NAO,411.78000775099997,29.7,0.0
38479,257488824,BRINOX,NAO,0.0,NAO,492.94340240900004,26.99,0.0
38525,257530950,HAPPYCALL,NAO,1.0,SIM,962.302281562,679.99,0.0
38553,255487712,LA CUISINE,NAO,0.0,NAO,325.013482326,89.99,0.0
38570,11996250,TRAMONTINA,NAO,0.0,NAO,160.59112801,93.9,0.0
38580,245841768,EURO,NAO,0.0,NAO,4.8531436643,37.736,0.0
38613,242956508,ROCHEDO,NAO,0.0,NAO,690.426653014,29.7,0.0
38629,258461382,BRINOX,NAO,1.0,NAO,284.600330255,74.814,0.0
38635,257163266,BRINOX,NAO,0.0,NAO,629.6711818040001,113.99,0.0
38657,259620024,FUMIL,SIM,1.0,NAO,443.658642293,41.99,1.0
38722,259619838,FUMIL,SIM,0.0,NAO,520.49046053,50.56,0.0
38727,259619742,FUMIL,SIM,0.0,NAO,436.399205855,59.13,0.0
38740,257490350,BRINOX,NAO,0.0,NAO,566.615547051,21.99,1.0
38749,11996250,TRAMONTINA,NAO,0.0,NAO,287.61606801,92.1423529412,0.0
38757,257531582,HAPPYCALL,NAO,0.0,NAO,448.51509700099996,129.5211764706,0.0
38780,13863716,TRAMONTINA,NAO,0.0,NAO,627.4703640609999,166.9,0.0
38799,255487712,LA CUISINE,NAO,0.0,NAO,611.342279461,87.29,0.0
38804,258462704,BRINOX,NAO,0.0,NAO,156.717616732,83.64,0.0
38808,255487712,LA CUISINE,NAO,0.0,NAO,144.202276742,79.99,0.0
38812,242956508,ROCHEDO,NAO,0.0,NAO,37.7670902965,29.7,0.0
38824,255487712,LA CUISINE,NAO,0.0,NAO,880.978545645,99.99,1.0
38826,259619742,FUMIL,SIM,0.0,NAO,629.7102143100001,140.41,0.0
38827,11996254,TRAMONTINA,NAO,0.0,NAO,378.441882975,180.83,0.0
38835,223402004,CERAFLAME,NAO,1.0,NAO,387.38900804,107.91000000000001,0.0
38839,245841928,EURO,NAO,0.0,NAO,521.803413933,34.99,0.0
38843,653352,TRAMONTINA,NAO,0.0,NAO,745.639008613,140.9,0.0
38867,257796924,HAPPYCALL,NAO,0.0,NAO,651.242543836,115.445,0.0
38902,255487712,LA CUISINE,NAO,0.0,NAO,682.432970303,89.99,0.0
38911,257796924,HAPPYCALL,NAO,0.0,NAO,348.678890464,289.778070175,0.0
38923,259619742,FUMIL,SIM,0.0,NAO,942.860644888,59.13,0.0
38924,10697200,TRAMONTINA,NAO,0.0,NAO,974.6065550139999,87.26,0.0
38931,257170702,BRINOX,NAO,0.0,NAO,10.9632578355,105.327741935,0.0
38942,259620024,FUMIL,SIM,1.0,NAO,701.940756967,67.1638709675,0.0
38947,242956508,ROCHEDO,NAO,0.0,NAO,329.761049815,29.0,1.0
38960,653352,TRAMONTINA,NAO,0.0,NAO,695.76428355,165.9,0.0
38976,12099434,TRAMONTINA,NAO,0.0,NAO,692.637097648,25.9,0.0
38980,257168328,BRINOX,NAO,0.0,NAO,57.3038162648,56.126818181800004,0.0
38994,259619902,FUMIL,SIM,1.0,NAO,364.95296407300003,86.3536363636,0.0
38997,255487712,LA CUISINE,NAO,0.0,NAO,604.538099543,85.3059090909,0.0
39005,10697200,TRAMONTINA,NAO,0.0,NAO,837.934054179,99.7,0.0
39012,257532624,HAPPYCALL,NAO,0.0,NAO,337.67352384099996,564.0,0.0
39014,257163140,BRINOX,NAO,0.0,NAO,72.2984579431,129.106666667,0.0
39016,255487712,LA CUISINE,NAO,0.0,NAO,796.592946465,89.99,0.0
39041,257796924,HAPPYCALL,NAO,0.0,NAO,110.515470476,314.9,0.0
39043,245842002,EURO,NAO,0.0,NAO,233.186899404,225.93,0.0
39074,257163022,BRINOX,NAO,0.0,NAO,320.709421121,136.96,0.0
39076,259620356,FUMIL,SIM,1.0,NAO,695.222942175,47.99,0.0
