,ITEM_ID,ALTURA,COR,LARGURA,MARCA,PROFUNDIDADE,TEM_FERRO_FUNDIDO,SESSION_ID,ITEM_PRICE,INTERESTED
41685,257104276,4.7,LARANJA,19.5,HERCULES,33.0,SIM,478.89937636800005,79.99,0.0
41699,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,130.548843001,49.99,1.0
42284,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,371.740699683,49.99,0.0
42387,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,382.207600844,49.99,0.0
42492,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,865.146509349,49.99,0.0
42775,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,182.29693501900002,47.99,0.0
42807,257165678,8.0,VERMELHO,27.0,BRINOX,46.0,NAO,988.082904618,48.99,0.0
43148,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,627.245730355,49.99,0.0
43210,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,742.2670502889999,50.2097560976,0.0
43303,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,391.620133819,47.99,1.0
43563,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,876.381630637,49.99,0.0
43592,257165678,8.0,VERMELHO,27.0,BRINOX,46.0,NAO,785.97724542,180.63,1.0
44014,257104276,4.7,LARANJA,19.5,HERCULES,33.0,SIM,74.89205298350001,79.99,0.0
44051,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,353.94977854800004,49.99,0.0
44151,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,914.112869548,49.99,0.0
44461,257104276,4.7,LARANJA,19.5,HERCULES,33.0,SIM,974.379220984,49.001666666649996,0.0
44734,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,6.971509788060001,48.0133333333,0.0
44905,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,423.401048237,47.99,0.0
45222,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,187.941694842,48.99,0.0
45261,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,689.0754319939999,49.99,0.0
45269,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,719.1244240030001,49.99,0.0
45607,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,441.461502855,49.99,0.0
45810,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,690.149239657,49.99,0.0
45820,257104276,4.7,LARANJA,19.5,HERCULES,33.0,SIM,926.233473592,49.99,0.0
45828,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,520.038177818,49.99,0.0
46010,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,252.550580448,49.99,0.0
46126,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,630.044033255,49.99,0.0
46245,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,925.908755178,49.99,0.0
46527,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,54.9206491665,56.03,0.0
46582,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,982.294071913,49.99,0.0
46855,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,196.701399804,49.99,0.0
47249,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,59.633729511400006,49.99,0.0
47297,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,722.667241174,49.99,0.0
47739,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,812.074591125,49.99,0.0
48181,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,732.194873542,49.99,1.0
48199,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,900.837106498,49.99,0.0
48243,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,752.057461097,49.99,0.0
48347,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,316.575405057,49.99,0.0
48436,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,588.913248999,49.99,0.0
48473,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,782.767791103,49.99,0.0
48671,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,849.5695360010001,49.99,0.0
48922,258467700,13.0,AZUL,24.7,BRINOX,40.0,NAO,723.4566178919999,49.99,0.0
48932,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,163.24152631299998,49.99,0.0
48934,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,491.018281586,49.99,0.0
49133,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,143.854385271,49.99,0.0
49226,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,344.287302701,49.99,0.0
49292,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,803.446121897,49.99,0.0
49647,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,415.523938515,49.99,0.0
49764,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,630.304642287,49.99,0.0
49840,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,671.2014595080001,49.99,0.0
49940,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,803.832484698,49.99,0.0
49964,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,572.761663841,59.0,0.0
50418,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,922.6862347619999,49.99,0.0
50911,257162980,3.0,PRETO,22.0,BRINOX,42.5,NAO,230.817564772,82.64,0.0
51696,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,614.413075006,51.33191489359999,0.0
51753,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,151.434773503,49.99,0.0
51891,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,582.582915324,49.99,0.0
52366,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,679.212671121,49.99,0.0
52470,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,498.079859416,50.43730496453333,0.0
52489,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,622.519505745,50.88460992906666,0.0
52533,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,374.301270944,51.33191489359999,0.0
52594,257162980,3.0,PRETO,22.0,BRINOX,42.5,NAO,162.250951761,50.6609574468,0.0
52600,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,639.540470917,49.99,0.0
52682,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,222.503802386,49.99,0.0
53177,257162980,3.0,PRETO,22.0,BRINOX,42.5,NAO,663.216957426,88.12,0.0
53207,257165678,8.0,VERMELHO,27.0,BRINOX,46.0,NAO,198.04900964799998,69.055,0.0
53233,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,96.6552838569,49.99,0.0
53853,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,654.708215373,49.99,0.0
53945,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,825.6137622780001,49.99,0.0
54213,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,369.328205686,49.99,0.0
54382,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,786.584914832,49.99,0.0
54407,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,529.822250885,49.99,0.0
54648,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,405.505955912,59.0,0.0
54744,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,878.96556462,49.99,0.0
54778,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,74.1192296589,49.99,0.0
55437,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,711.985267453,49.99,0.0
55643,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,153.026408071,49.99,0.0
55716,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,682.7954705530001,49.99,0.0
56051,257168168,3.0,VERMELHO,22.0,BRINOX,42.5,NAO,638.695817626,126.506666667,0.0
56117,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,486.92054782900004,88.2483333335,0.0
56333,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,105.04193739600001,49.99,0.0
56736,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,106.383829906,49.99,0.0
56888,257162980,3.0,PRETO,22.0,BRINOX,42.5,NAO,467.395827374,49.99,0.0
57136,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,922.2063522230001,49.99,0.0
57461,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,112.85887017399999,49.99,0.0
57691,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,615.227940602,49.99,0.0
57871,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,732.637682001,49.99,1.0
58016,258469598,13.5,CEREJA,24.3,BRINOX,40.0,NAO,681.651839037,49.99,0.0
58019,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,674.4472306619999,49.99,0.0
58072,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,665.473241678,49.99,0.0
58333,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,644.594556292,49.99,0.0
58339,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,593.202498046,49.99,0.0
58385,258468262,13.0,FENDI,24.7,BRINOX,40.0,NAO,230.817564772,49.99,0.0
58549,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,365.25707570599997,49.99,0.0
58694,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,359.791354586,49.99,0.0
58781,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,241.92999857400002,49.99,0.0
58842,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,366.45998924,49.99,0.0
59375,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,515.810340885,49.99,0.0
59419,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,877.612094729,49.99,0.0
59724,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,885.193595247,49.99,0.0
60293,257104276,4.7,LARANJA,19.5,HERCULES,33.0,SIM,717.7964142239999,53.010000000000005,0.0
60512,258468188,10.0,PRATA,24.5,BRINOX,39.0,NAO,614.025486177,56.03,0.0
60667,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,256.038456333,49.99,0.0
61017,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,331.862740133,49.99,0.0
61019,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,643.975278022,49.99,0.0
61319,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,462.14576022,49.99,0.0
61495,257165678,8.0,VERMELHO,27.0,BRINOX,46.0,NAO,8.42402625092,49.99,0.0
61907,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,486.371133312,49.99,0.0
62014,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,837.9373425289999,47.99,0.0
62159,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,460.591832116,49.99,0.0
62531,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,654.6842541990001,49.99,0.0
62595,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,21.9986189213,49.99,0.0
62790,257104276,4.7,LARANJA,19.5,HERCULES,33.0,SIM,926.738032661,114.99,0.0
62913,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,382.462345599,49.99,0.0
63193,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,75.6867811965,49.99,0.0
63328,258469598,13.5,CEREJA,24.3,BRINOX,40.0,NAO,539.6014767180001,49.99,0.0
63527,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,407.460162163,49.99,1.0
63642,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,222.367275994,49.99,0.0
63718,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,424.42590503099996,49.99,0.0
63746,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,712.559607939,49.99,0.0
63797,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,766.196253644,49.99,0.0
64661,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,754.020123177,49.99,0.0
64695,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,719.352391028,49.99,0.0
65006,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,975.448891604,49.99,0.0
65236,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,106.918532069,49.99,0.0
65250,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,200.445907438,56.03,0.0
65577,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,350.02338551800005,53.010000000000005,0.0
65614,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,238.29280929599997,49.99,0.0
65908,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,838.7348832710001,49.99,0.0
65932,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,782.0749716380001,49.99,0.0
66058,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,622.638031969,49.99,0.0
66531,257104276,4.7,LARANJA,19.5,HERCULES,33.0,SIM,160.86292857200002,49.99,0.0
66768,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,621.516354249,49.99,0.0
66809,257104276,4.7,LARANJA,19.5,HERCULES,33.0,SIM,473.92034904,49.99,0.0
66821,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,287.009117923,49.99,0.0
66848,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,599.38771639,49.99,0.0
67254,257104276,4.7,LARANJA,19.5,HERCULES,33.0,SIM,455.357529648,49.99,0.0
67437,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,787.83123229,49.99,0.0
67510,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,260.949869226,49.99,0.0
67614,257168168,3.0,VERMELHO,22.0,BRINOX,42.5,NAO,457.54619809400003,104.82,0.0
67891,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,274.821354223,49.99,0.0
67992,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,324.034216783,49.99,0.0
68449,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,379.88550653699997,49.99,0.0
68455,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,636.934630077,49.99,0.0
68593,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,889.33008859,49.99,0.0
68619,257104276,4.7,LARANJA,19.5,HERCULES,33.0,SIM,879.2132113289999,79.99,0.0
68645,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,433.509849435,49.99,0.0
68650,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,649.476558324,49.99,0.0
68651,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,988.295863475,49.99,0.0
68675,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,1000.22733555,49.99,0.0
69044,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,678.1711384930001,49.99,0.0
69080,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,903.2887811039999,49.99,0.0
69091,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,843.8066739530001,49.99,0.0
69218,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,53.1000131496,49.99,0.0
69246,258469598,13.5,CEREJA,24.3,BRINOX,40.0,NAO,850.835527267,49.99,0.0
69672,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,675.662719143,49.99,0.0
69738,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,256.57663534799997,48.99,0.0
69781,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,477.36521235099997,47.99,0.0
69948,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,455.624922974,49.99,0.0
70196,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,813.63653911,49.99,0.0
70208,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,633.420697337,49.99,0.0
70264,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,209.113431224,49.99,0.0
70607,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,946.723558195,49.99,0.0
70707,257168168,3.0,VERMELHO,22.0,BRINOX,42.5,NAO,637.882897609,104.82,1.0
70837,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,385.670375692,77.405,0.0
71034,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,305.361451642,49.99,0.0
71104,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,641.546328845,49.99,0.0
71270,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,909.960736098,49.99,0.0
71459,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,877.677221004,49.99,0.0
71525,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,892.776214287,49.99,0.0
71733,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,243.768050423,49.99,0.0
72068,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,540.787539859,49.99,0.0
72193,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,926.351363286,49.99,0.0
72442,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,201.95069209599998,49.99,0.0
72447,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,789.829995375,47.99,0.0
72463,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,495.353304144,49.99,0.0
72598,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,561.946696889,49.99,0.0
72668,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,109.210415704,49.99,0.0
72753,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,919.158938112,49.99,0.0
73167,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,106.13275108100001,49.99,0.0
73383,257162980,3.0,PRETO,22.0,BRINOX,42.5,NAO,74.44334873359999,82.64,0.0
73508,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,228.906420672,76.11,0.0
73587,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,578.537460496,69.58,0.0
73667,257104276,4.7,LARANJA,19.5,HERCULES,33.0,SIM,722.8502752210001,63.050000000000004,0.0
73693,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,278.259172532,56.52,0.0
74286,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,230.030443586,49.99,0.0
74345,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,50.6960981249,49.99,0.0
74505,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,438.813723755,49.99,0.0
74555,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,738.251495562,49.99,0.0
74647,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,429.84307530000007,49.99,0.0
74796,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,843.0060212230001,49.99,0.0
74885,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,373.221904351,49.99,0.0
74913,257104276,4.7,LARANJA,19.5,HERCULES,33.0,SIM,446.303360615,97.49,0.0
75203,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,852.465740397,49.99,0.0
75340,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,866.8138289589999,49.99,0.0
75353,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,646.749193497,49.99,0.0
75369,257168168,3.0,VERMELHO,22.0,BRINOX,42.5,NAO,103.868130993,120.84,1.0
75500,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,956.8105994780001,49.99,0.0
75525,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,724.605342168,49.99,0.0
75657,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,868.415923788,49.99,0.0
75773,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,993.453755996,49.99,0.0
75810,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,550.969680366,49.99,0.0
75885,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,496.370188809,49.99,0.0
75909,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,14.7202301183,49.99,0.0
76107,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,19.2338682051,49.99,0.0
76437,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,339.16968784,49.99,0.0
76473,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,876.066556907,49.99,0.0
76521,257168210,8.0,PRETO,27.0,BRINOX,46.0,NAO,640.557993858,49.99,0.0
76658,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,909.700639499,49.99,0.0
76706,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,128.82214753,49.99,0.0
76764,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,637.260811824,49.99,0.0
76983,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,575.346572885,49.99,0.0
77051,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,473.92034904,49.99,0.0
77419,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,286.04225243900004,51.4297916667,0.0
77441,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,973.23533865,51.4297916667,0.0
77567,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,78.7909480188,49.99,0.0
77703,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,972.521406175,49.99,0.0
77769,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,481.114610515,50.2097560976,0.0
78047,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,614.61934508,49.99,0.0
78069,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,666.484703226,49.99,0.0
78115,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,788.04034683,49.99,0.0
78224,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,331.007891052,49.99,0.0
78293,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,342.205434103,49.99,0.0
78354,257168168,3.0,VERMELHO,22.0,BRINOX,42.5,NAO,847.794690827,126.506666667,0.0
78535,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,423.51399917099997,49.99,0.0
78627,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,587.302439248,49.99,0.0
78720,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,56.8300961471,49.99,0.0
78750,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,32.1078620022,49.99,0.0
78876,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,722.227415883,49.99,0.0
78906,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,773.126129118,49.99,0.0
79035,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,693.524583163,49.99,0.0
79153,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,443.33202631300003,49.99,0.0
79185,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,972.043831052,49.99,0.0
79261,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,182.16933702900002,49.99,0.0
79387,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,539.949078308,49.99,0.0
79531,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,106.753927727,49.99,0.0
79547,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,400.65873914599996,49.99,0.0
79612,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,844.580564116,59.0,0.0
79732,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,599.094976172,56.03,0.0
79786,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,585.2720859259999,47.99,0.0
79871,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,748.3575242669999,49.99,0.0
79875,257162980,3.0,PRETO,22.0,BRINOX,42.5,NAO,45.527339383699996,88.12,0.0
80433,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,756.506082663,49.99,0.0
80546,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,953.6617697280001,49.99,0.0
81100,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,66.6934631967,49.99,0.0
81198,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,95.44962628420001,49.99,0.0
81207,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,695.337241058,49.99,0.0
81260,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,694.6735326639999,49.99,0.0
81407,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,577.486983648,49.99,0.0
81452,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,990.8606475160001,49.99,0.0
81548,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,771.084553877,49.99,0.0
81604,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,220.08875273200002,49.99,0.0
81705,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,574.435567827,49.99,0.0
81808,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,56.5920591527,47.99,0.0
81829,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,913.197872244,48.99,0.0
81880,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,238.903399667,49.99,0.0
81939,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,166.150369276,49.99,0.0
82016,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,551.744137769,49.99,0.0
82110,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,158.216763618,48.704285714300006,0.0
82300,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,398.799114837,49.99,0.0
82430,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,774.1645799080001,49.99,0.0
82793,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,980.4922269939999,49.99,0.0
82878,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,514.16132933,49.99,0.0
83211,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,752.5440620439999,49.99,0.0
83248,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,106.886716421,49.99,0.0
83254,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,523.933637361,49.99,0.0
83370,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,465.95106794599997,49.99,0.0
84104,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,559.019664808,49.99,1.0
84335,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,291.004861982,49.99,0.0
84626,257104276,4.7,LARANJA,19.5,HERCULES,33.0,SIM,378.931879964,79.99,0.0
84815,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,691.9356810410001,49.99,0.0
84921,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,252.40890746,49.99,0.0
84954,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,807.145519013,49.99,0.0
84958,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,128.901760954,49.99,0.0
